"ENSG","GeneType","GeneSymbol","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"ENSG00000004142","protein_coding","POLDIP2",2572.18003499644,-0.000108494083229344,0.00437954429291608,0.542395711992105,1
"ENSG00000004399","protein_coding","PLXND1",3645.63292779878,-0.000132312718404528,0.00863491320761952,0.433593647305134,1
"ENSG00000004455","protein_coding","AK2",1594.49620256592,-7.60489820260848e-06,0.00459897761629722,0.954044624223236,1
"ENSG00000004468","protein_coding","CD38",2.32897457056372,-0.000280749686550484,0.0360199147970309,0.721262923139126,1
"ENSG00000004478","protein_coding","FKBP4",2851.78703256386,-4.19820044824617e-05,0.00597130689725156,0.74543947056617,1
"ENSG00000004487","protein_coding","KDM1A",2363.0579799582,-3.4731139582226e-05,0.00428573932336915,0.851954078156962,1
"ENSG00000004534","protein_coding","RBM6",1817.21607478905,-0.000156173872886794,0.00471973016378587,0.341630219251148,1
"ENSG00000004660","protein_coding","CAMKK1",265.491900232062,-0.000133315429398022,0.0079904214130795,0.401021448470166,1
"ENSG00000004700","protein_coding","RECQL",2361.22768024211,-3.24513853406876e-05,0.00452924622378332,0.815320117421717,1
"ENSG00000004766","protein_coding","VPS50",615.677267765335,0.000110904807673356,0.00473501361554996,0.45452984985015,1
"ENSG00000004776","protein_coding","HSPB6",555.200470098075,-0.000611388798581287,0.0164657175205029,0.0620465781115739,1
"ENSG00000004777","protein_coding","ARHGAP33",102.510811696449,-0.000163590404509847,0.00901472721291752,0.348436744393422,1
"ENSG00000004779","protein_coding","NDUFAB1",1271.92213194116,0.000187390360457686,0.00787781274395309,0.249901342418851,1
"ENSG00000004799","protein_coding","PDK4",26.9915593710036,-0.000142948307449027,0.0192549804082014,0.741693008327008,1
"ENSG00000004809","protein_coding","SLC22A16",0.744255430114533,-9.4529935407243e-05,0.0493078894060929,0.906025281411887,1
"ENSG00000004838","protein_coding","ZMYND10",4.35624423267418,-0.000640921395817281,0.0308894590050375,0.325549414816888,1
"ENSG00000004846","protein_coding","ABCB5",15.8762500170495,-0.000289662866800131,0.031507993506424,0.683347674375319,1
"ENSG00000004848","protein_coding","ARX",0.170704006579203,0,0.0589693907218959,1,1
"ENSG00000004864","protein_coding","SLC25A13",496.651989258831,-2.10956510246131e-05,0.00546680549603788,0.864476114747384,1
"ENSG00000004866","protein_coding","ST7",533.326099850645,-5.72059190298607e-05,0.00430980063943347,0.751513294351114,1
"ENSG00000004897","protein_coding","CDC27",2558.72279106959,-7.1392206405877e-05,0.00471485843974573,0.603337867307208,1
"ENSG00000004961","protein_coding","HCCS",975.689571069942,0.000120240779394749,0.0058328831036174,0.384463503872821,1
"ENSG00000004975","protein_coding","DVL2",1386.90103029794,-5.30817154212185e-05,0.004996938386993,0.675981115782977,1
"ENSG00000005007","protein_coding","UPF1",2941.34039062396,-0.000117290854138379,0.00451104212502968,0.474217522741757,1
"ENSG00000005020","protein_coding","SKAP2",784.062689891065,-0.000169299317575502,0.00538023375247476,0.270879226836428,1
"ENSG00000005022","protein_coding","SLC25A5",5456.42081943294,2.34987431783243e-05,0.0051503985606896,0.847990594688445,1
"ENSG00000005059","protein_coding","MCUB",837.56402865169,-2.67849488420318e-06,0.0056371189278252,0.982880800003537,1
"ENSG00000005073","protein_coding","HOXA11",253.396131118612,8.56878716363454e-05,0.00469491358261502,0.546672787311342,1
"ENSG00000005075","protein_coding","POLR2J",582.654865303351,6.52898310762358e-06,0.00472720709225896,0.958913764250445,1
"ENSG00000005100","protein_coding","DHX33",696.605516316351,-0.000222922507212361,0.00689932905583427,0.17817323292738,1
"ENSG00000005102","protein_coding","MEOX1",0.27325526815188,0.000125053373728058,0.0592977272744675,0.850294001123776,1
"ENSG00000005108","protein_coding","THSD7A",17.8467678817698,-0.000163490745137262,0.0134727469609059,0.551065994244609,1
"ENSG00000005156","protein_coding","LIG3",514.982187429795,-0.000227517055405042,0.00667636567384093,0.171797283315017,1
"ENSG00000005175","protein_coding","RPAP3",946.935353455804,-1.68975841286673e-05,0.00453553979002665,0.90152598222846,1
"ENSG00000005187","protein_coding","ACSM3",7.09409143262506,0.000216049581200714,0.018286696933519,0.582370920422929,1
"ENSG00000005189","protein_coding","REXO5",178.753084097815,-3.14666926810002e-05,0.00717696822731684,0.832810114685098,1
"ENSG00000005194","protein_coding","CIAPIN1",907.868051558923,0.000152669419949849,0.00606759462154494,0.296300041668192,1
"ENSG00000005206","protein_coding","SPPL2B",465.316100643765,4.90840028994141e-05,0.00476555750016466,0.707030012154894,1
"ENSG00000005238","protein_coding","FAM214B",1666.2038719678,6.4087550854036e-05,0.0055648207015817,0.615315221975147,1
"ENSG00000005243","protein_coding","COPZ2",1577.9695135197,0.000165715582621718,0.00739892658215367,0.285896344326725,1
"ENSG00000005249","protein_coding","PRKAR2B",5.10099520423771,-0.00152996919718527,0.0528579634806827,0.170989733250443,1
"ENSG00000005302","protein_coding","MSL3",835.705663736272,0.00017989348943491,0.00468065933283105,0.302622360048702,1
"ENSG00000005339","protein_coding","CREBBP",1717.17499956989,-0.000323717152747861,0.00985071743425302,0.114757244706454,1
"ENSG00000005436","protein_coding","GCFC2",251.486023062301,1.00893638273696e-05,0.00507668143363293,0.934132203473174,1
"ENSG00000005448","protein_coding","WDR54",261.367167288661,3.77810429644644e-06,0.00628966759631786,0.977471544335628,1
"ENSG00000005469","protein_coding","CROT",448.894659926241,8.09648423970999e-05,0.00477856951937712,0.556768006194463,1
"ENSG00000005471","protein_coding","ABCB4",18.1715712735711,-0.000251395016699788,0.0211332503810943,0.587709602814943,1
"ENSG00000005483","protein_coding","KMT2E",1405.41269346492,-0.000178493746874688,0.00556723029060807,0.249447122374102,1
"ENSG00000005486","protein_coding","RHBDD2",748.438524174059,8.98239101799933e-05,0.00455658312781539,0.552221853080376,1
"ENSG00000005513","protein_coding","SOX8",0.899302053002148,-0.000169615381350446,0.0546770094806393,0.817376088052963,1
"ENSG00000005700","protein_coding","IBTK",2070.00376180454,-8.62844114929044e-05,0.00444634328815802,0.590797744879409,1
"ENSG00000005801","protein_coding","ZNF195",308.785151207777,6.26651164988094e-05,0.00446089581648988,0.679882424052561,1
"ENSG00000005810","protein_coding","MYCBP2",2517.17944457481,-0.000191546053250455,0.007176946370827,0.227924668716725,1
"ENSG00000005812","protein_coding","FBXL3",1217.58350522063,-0.000112914757731309,0.00433528170918789,0.551601280670962,1
"ENSG00000005844","protein_coding","ITGAL",0.809212185250157,8.39665106283822e-06,0.049506632364954,0.991581000367152,1
"ENSG00000005882","protein_coding","PDK2",374.019409554445,0.000132180129185092,0.00777738001886572,0.396078976161546,1
"ENSG00000005884","protein_coding","ITGA3",16209.0895893497,-0.000104733789549454,0.00556448950281918,0.437154081362855,1
"ENSG00000005889","protein_coding","ZFX",1024.43726889849,-0.00017420799284298,0.00473350430216706,0.305340066077375,1
"ENSG00000005893","protein_coding","LAMP2",6925.76449427672,2.34590629994492e-05,0.00431897094515676,0.891114048137,1
"ENSG00000005961","protein_coding","ITGA2B",4.26121746849792,-0.000165175001514092,0.0247235322656825,0.771802949145573,1
"ENSG00000006007","protein_coding","GDE1",2692.08821072634,7.21237860653438e-05,0.0045297870101815,0.625743813468817,1
"ENSG00000006015","protein_coding","REX1BD",593.74638745194,0.000251732532655183,0.00796549961122525,0.154426825281831,1
"ENSG00000006016","protein_coding","CRLF1",8.0341508026339,-0.000389071422818458,0.0339345913989759,0.604965783407026,1
"ENSG00000006025","protein_coding","OSBPL7",119.972408828047,6.24470598359431e-06,0.00601548698339734,0.961568694812723,1
"ENSG00000006042","protein_coding","TMEM98",1068.71370176907,4.74886841835259e-05,0.00509049733889155,0.704711559363209,1
"ENSG00000006047","protein_coding","YBX2",0.113802671052802,0,0.0589693907218959,1,1
"ENSG00000006062","protein_coding","MAP3K14",215.191992488369,-3.79564228724583e-05,0.00518299335625203,0.759122539461608,1
"ENSG00000006071","protein_coding","ABCC8",0.113802671052802,0,0.0589693907218959,1,1
"ENSG00000006118","protein_coding","TMEM132A",255.614910718772,9.43448240480246e-05,0.00863980204408111,0.584520007073901,1
"ENSG00000006125","protein_coding","AP2B1",8898.30834154754,-1.34773423069766e-05,0.00445376901877802,0.925403565956391,1
"ENSG00000006128","protein_coding","TAC1",1.71941560418898,-0.000288829283743277,0.0487715402610578,0.727171806148401,1
"ENSG00000006194","protein_coding","ZNF263",642.958565963816,-3.60723268366057e-05,0.00449493628968932,0.800098066198091,1
"ENSG00000006210","protein_coding","CX3CL1",0.0569013355264008,0,0.0589693907218959,1,1
"ENSG00000006282","protein_coding","SPATA20",1597.40888195892,-3.8352549715601e-05,0.00453130646239431,0.783785357964206,1
"ENSG00000006283","protein_coding","CACNA1G",2.84565502747697,-6.45498954974664e-05,0.0279512340736739,0.92056553458396,1
"ENSG00000006327","protein_coding","TNFRSF12A",5430.14061950994,1.77024560409551e-05,0.00637182703522232,0.89570219291603,1
"ENSG00000006377","protein_coding","DLX6",0.851513431503939,-0.000312138000882581,0.0607341956187055,0.6453471384107,1
"ENSG00000006432","protein_coding","MAP3K9",1.84416933887792,-0.000958711037618895,0.0519655811689301,0.331634474134316,1
"ENSG00000006451","protein_coding","RALA",1368.6933736173,-1.34365781615259e-05,0.00451486253017598,0.922389774459542,1
"ENSG00000006453","protein_coding","BAIAP2L1",186.198420990161,0.000217167253421495,0.00966997836797385,0.243512174006356,1
"ENSG00000006459","protein_coding","KDM7A",155.706939584263,-0.000267617917758906,0.0109032358556119,0.196121000337515,1
"ENSG00000006468","protein_coding","ETV1",1228.84050436989,-0.000120595457020863,0.00858983691548389,0.475213335641705,1
"ENSG00000006530","protein_coding","AGK",618.005273681041,2.14524450730828e-05,0.0045104964646477,0.877343260679472,1
"ENSG00000006534","protein_coding","ALDH3B1",1188.73827479062,5.00932877802168e-05,0.00464549671739519,0.711048260369654,1
"ENSG00000006576","protein_coding","PHTF2",1532.31541007466,7.74714884017233e-05,0.00477440898900659,0.571635799932997,1
"ENSG00000006606","protein_coding","CCL26",68.0368517661287,0.000129945251239541,0.0129973846344842,0.630016829550609,1
"ENSG00000006607","protein_coding","FARP2",731.470842478832,-0.000128746770093056,0.00503141499382028,0.377575890009694,1
"ENSG00000006611","protein_coding","USH1C",0.15956994867168,0,0.058969390721896,1,1
"ENSG00000006625","protein_coding","GGCT",293.2979751419,7.71688602591295e-05,0.00526960574819597,0.551637765974181,1
"ENSG00000006634","protein_coding","DBF4",357.307178853261,-0.000146838124037992,0.00780267895876906,0.349587855322895,1
"ENSG00000006638","protein_coding","TBXA2R",130.299436982607,-0.000211098176735756,0.00782612374059661,0.205923817514315,1
"ENSG00000006652","protein_coding","IFRD1",1590.71625667342,-5.00071751839509e-06,0.0051562267082269,0.967268157609115,1
"ENSG00000006695","protein_coding","COX10",222.0640740387,2.4739683466784e-05,0.00496835674562852,0.841298971593369,1
"ENSG00000006704","protein_coding","GTF2IRD1",463.625676192886,-0.000262311659595028,0.0071863706989005,0.137737019619039,1
"ENSG00000006712","protein_coding","PAF1",2247.29637260981,-4.9540325177827e-05,0.00429337897763074,0.789269834824227,1
"ENSG00000006715","protein_coding","VPS41",2520.36150695108,4.41322186376175e-05,0.00458496578250581,0.74772761035059,1
"ENSG00000006740","protein_coding","ARHGAP44",7.12235744160867,0.000108139371893577,0.0220396820646762,0.831762517449169,1
"ENSG00000006744","protein_coding","ELAC2",1688.55802582844,-6.61698165094808e-05,0.00482301681900216,0.618166792646757,1
"ENSG00000006747","protein_coding","SCIN",1.10741620974313,-0.00241412569413257,0.0838471544746541,0.079430268301529,1
"ENSG00000006756","protein_coding","ARSD",1151.03362135841,0.00014621488726622,0.00667003395383425,0.318949942445101,1
"ENSG00000006757","protein_coding","PNPLA4",2.05928640476846,0.000684753895047447,0.0474058821714033,0.455303749950278,1
"ENSG00000006831","protein_coding","ADIPOR2",2711.81068589682,-0.000346180327474478,0.00513305132562618,0.109800360235269,1
"ENSG00000006837","protein_coding","CDKL3",12.4133359245317,0.000257570748999442,0.0181196944312403,0.494826445416959,1
"ENSG00000007001","protein_coding","UPP2",0.233297606252867,0.000323358941800527,0.0608748696493005,0.63407543036881,1
"ENSG00000007038","protein_coding","PRSS21",0.113802671052802,0,0.0589693907218959,1,1
"ENSG00000007047","protein_coding","MARK4",1099.42045718698,-4.38394061855427e-05,0.00437966850705851,0.783292553185445,1
"ENSG00000007062","protein_coding","PROM1",0.226484851048531,0.000125053373728058,0.0592977272744675,0.850294001123776,1
"ENSG00000007080","protein_coding","CCDC124",1589.63247046862,5.26695828406064e-05,0.00458462846152187,0.704838876084322,1
"ENSG00000007168","protein_coding","PAFAH1B1",4120.73461971525,4.05661221599973e-05,0.00426717347391105,0.836974900311063,1
"ENSG00000007171","protein_coding","NOS2",0.165896420471156,-0.000231564866251197,0.0599700963549544,0.729610006117443,1
"ENSG00000007174","protein_coding","DNAH9",0.0480385162429176,0,0.0589693907218959,1,1
"ENSG00000007202","protein_coding","KIAA0100",5992.64702857916,-0.000154956069680771,0.00502287371609685,0.315772009203216,1
"ENSG00000007237","protein_coding","GAS7",11.7932699178318,0.000313914392534612,0.0188467447252981,0.411820119423597,1
"ENSG00000007255","protein_coding","TRAPPC6A",60.1025511561752,5.27125856365795e-05,0.0139913171012158,0.86413794519556,1
"ENSG00000007264","protein_coding","MATK",3.24981065512471,-0.000901155108163091,0.0445415671589178,0.333847082927893,1
"ENSG00000007312","protein_coding","CD79B",4.64968419283296,0.0024405514931763,0.0695896158377697,0.100353869190256,1
"ENSG00000007314","protein_coding","SCN4A",0.106862967359472,0,0.0589693907218959,1,1
"ENSG00000007341","protein_coding","ST7L",369.19832616438,-4.26599666080497e-05,0.00457093153045062,0.756871289910703,1
"ENSG00000007350","protein_coding","TKTL1",0.112682179995729,0.000125053373728058,0.0592977272744675,0.850294001123776,1
"ENSG00000007372","protein_coding","PAX6",371.016265722255,-3.85012620443099e-05,0.00516429687539878,0.755947036335547,1
"ENSG00000007376","protein_coding","RPUSD1",609.795799658038,3.68769054880702e-05,0.0048377433553519,0.771176182567227,1
"ENSG00000007384","protein_coding","RHBDF1",1973.38629470819,-0.000124461166978189,0.0045438095624595,0.446787024676804,1
"ENSG00000007392","protein_coding","LUC7L",809.598878044487,-5.8991401725754e-05,0.0047299538457474,0.659310294844938,1
"ENSG00000007402","protein_coding","CACNA2D2",3.30604795521597,0.00125141440272381,0.0583025988125947,0.240482123734893,1
"ENSG00000007516","protein_coding","BAIAP3",10.4627163552405,-0.000917004872681764,0.0338485368086096,0.186380735138398,1
"ENSG00000007520","protein_coding","TSR3",1524.08495144469,8.20245244902421e-05,0.00483159632940439,0.548039908796656,1
"ENSG00000007541","protein_coding","PIGQ",478.716589851183,0.000106145140377154,0.00567283274520535,0.431894005984997,1
"ENSG00000007545","protein_coding","CRAMP1",276.924552663218,9.38299186294397e-06,0.00470646293008717,0.941327349149497,1
"ENSG00000007866","protein_coding","TEAD3",1193.01723914842,-4.88155600426198e-05,0.00436824536571449,0.764231245569604,1
"ENSG00000007908","protein_coding","SELE",0.284506677632004,0,0.0589693907218959,1,1
"ENSG00000007923","protein_coding","DNAJC11",1588.94429757786,-1.52203665335927e-05,0.00455680189376996,0.910188195348719,1
"ENSG00000007933","protein_coding","FMO3",30.4239165892262,0.000468516976307654,0.0328288244380817,0.518147312671028,1
"ENSG00000007944","protein_coding","MYLIP",262.210326849651,-2.14637276175564e-05,0.00563381018786697,0.863708603374468,1
"ENSG00000007968","protein_coding","E2F2",53.1259961137307,-8.03475271317746e-05,0.0124022754767789,0.760911873692557,1
"ENSG00000008018","protein_coding","PSMB1",3642.64054854097,0.000150979274477396,0.00623615714255338,0.301076546027044,1
"ENSG00000008056","protein_coding","SYN1",9.27935447904643,0.000341403609324651,0.0209436429808039,0.433185712742707,1
"ENSG00000008083","protein_coding","JARID2",395.758676627406,-2.75081641259474e-05,0.00466806540505791,0.832926257816422,1
"ENSG00000008086","protein_coding","CDKL5",287.889991171708,-7.64599601268227e-05,0.00587285879307916,0.558689890454561,1
"ENSG00000008118","protein_coding","CAMK1G",0.166113663675466,0.000125053373728058,0.0592977272744675,0.850294001123776,1
"ENSG00000008128","protein_coding","CDK11A",60.1252122936883,-4.55586376353797e-05,0.00577995448620076,0.720617241826526,1
"ENSG00000008130","protein_coding","NADK",1396.36457609363,-2.66331119611335e-05,0.00426133569874611,0.893492099620239,1
"ENSG00000008226","protein_coding","DLEC1",0.637013094024697,0,0.0463880150621505,1,1
"ENSG00000008256","protein_coding","CYTH3",2990.42380977854,-2.90481434778865e-05,0.00538088116411668,0.813969409273234,1
"ENSG00000008277","protein_coding","ADAM22",11.2310195134328,6.80226572757964e-05,0.015270873654771,0.841175492411635,1
"ENSG00000008282","protein_coding","SYPL1",2737.16652166489,0.000106542495083246,0.00442079767606569,0.532204878050326,1
"ENSG00000008283","protein_coding","CYB561",1801.88335035826,-6.85593995173679e-05,0.00456004610254539,0.635461540854877,1
"ENSG00000008294","protein_coding","SPAG9",5777.60267127556,-0.000164754818528609,0.00520188103362236,0.286300921857204,1
"ENSG00000008300","protein_coding","CELSR3",154.241130384538,-0.000152877763412414,0.00972164295137042,0.414699919407345,1
"ENSG00000008311","protein_coding","AASS",629.254802415449,-9.17717028008195e-05,0.00532071410592115,0.488703771459075,1
"ENSG00000008323","protein_coding","PLEKHG6",0.402682011101391,0.00013504887897395,0.0589389013572358,0.83989775890326,1
"ENSG00000008324","protein_coding","SS18L2",300.211802812591,8.65265698881286e-06,0.0045097495550991,0.950032202626832,1
"ENSG00000008382","protein_coding","MPND",138.271942343825,1.72738416552907e-05,0.00591492366727749,0.892848747154968,1
"ENSG00000008394","protein_coding","MGST1",7829.60769001193,7.62144029801612e-05,0.0055605837625007,0.555443406377781,1
"ENSG00000008405","protein_coding","CRY1",679.873899853023,-3.02498386000994e-05,0.0046012866893964,0.821275346088519,1
"ENSG00000008441","protein_coding","NFIX",4272.12421427851,-0.000107948199965978,0.00582525492317898,0.426055224966851,1
"ENSG00000008513","protein_coding","ST3GAL1",1289.31769833597,-0.000274435133975097,0.00943478108050206,0.152582342540094,1
"ENSG00000008516","protein_coding","MMP25",1.20704987944811,0.000251542345419955,0.0419998342798804,0.764576039047321,1
"ENSG00000008517","protein_coding","IL32",257.226572370293,-0.000148619434228328,0.0129495623438522,0.5737058685019,1
"ENSG00000008710","protein_coding","PKD1",2023.24020333032,-0.000110144060884473,0.00739722900751715,0.462302446842996,1
"ENSG00000008735","protein_coding","MAPK8IP2",8.13229575108119,0.000306036451206868,0.027070723480354,0.615772698790302,1
"ENSG00000008838","protein_coding","MED24",1400.90787009043,-0.000131245032248551,0.00467154904846357,0.405808531004103,1
"ENSG00000008853","protein_coding","RHOBTB2",627.44777683339,-0.000173392781226207,0.00669204454693191,0.255847565925288,1
"ENSG00000008869","protein_coding","HEATR5B",834.623526616755,-0.00012961745467239,0.00604337252760068,0.356878689678165,1
"ENSG00000008952","protein_coding","SEC62",5295.53665276838,0.000270649649998312,0.0058110072583584,0.137078413770289,1
"ENSG00000008988","protein_coding","RPS20",6094.58770441608,6.00381063245273e-06,0.00480158224320006,0.961649821729785,1
"ENSG00000009307","protein_coding","CSDE1",16598.5650911902,-0.000115542443038619,0.00433701235592463,0.543333425493241,1
"ENSG00000009335","protein_coding","UBE3C",3502.85860046358,-6.81082010262025e-06,0.00449306870985031,0.961055947432497,1
"ENSG00000009413","protein_coding","REV3L",1354.29391403624,-0.000103609894328112,0.00823837932797786,0.526954243351853,1
"ENSG00000009694","protein_coding","TENM1",0.150478163505625,0,0.0589693907218959,1,1
"ENSG00000009724","protein_coding","MASP2",1.3264446378253,-0.000728721743175013,0.0474096636653399,0.431750503263782,1
"ENSG00000009765","protein_coding","IYD",0.17247339260345,0.000125053373728058,0.0592977272744675,0.850294001123776,1
"ENSG00000009780","protein_coding","FAM76A",254.831616605127,0.000166739913789116,0.00630237749743969,0.266182960887022,1
"ENSG00000009790","protein_coding","TRAF3IP3",0.116181045845869,4.07231144905895e-06,0.0589697396777896,0.995077778210385,1
"ENSG00000009830","protein_coding","POMT2",799.549458348408,-6.82912938347773e-05,0.00558684390965229,0.594169897099595,1
"ENSG00000009844","protein_coding","VTA1",1669.59537592739,0.000185496505092905,0.00622398617153377,0.230904983287936,1
"ENSG00000009950","protein_coding","MLXIPL",0.154456589271938,0,0.0589693907218959,1,1
"ENSG00000009954","protein_coding","BAZ1B",3448.29242581466,-0.000261748596465414,0.00544907360249971,0.152154690587762,1
"ENSG00000010017","protein_coding","RANBP9",1615.84790004701,-0.000119263106683707,0.004495076003595,0.472727086784836,1
"ENSG00000010030","protein_coding","ETV7",7.89380249911148,5.737946342871e-05,0.018563807304473,0.892649406117773,1
"ENSG00000010072","protein_coding","SPRTN",339.725041358944,0.000119804816534911,0.00523775218456348,0.39342911302391,1
"ENSG00000010165","protein_coding","METTL13",1160.92082595866,2.0646718272217e-05,0.00437233778491825,0.895506424153663,1
"ENSG00000010219","protein_coding","DYRK4",422.65526570096,0.000106459343689397,0.00533144407214319,0.433874274211663,1
"ENSG00000010244","protein_coding","ZNF207",2835.64120582565,5.53403075344226e-05,0.00462031527867045,0.687621091298626,1
"ENSG00000010256","protein_coding","UQCRC1",4224.15686470746,0.000152715402478573,0.00505980238592687,0.318209917326716,1
"ENSG00000010270","protein_coding","STARD3NL",1776.63289333033,3.88095648890106e-05,0.00468764515872497,0.767547318925764,1
"ENSG00000010278","protein_coding","CD9",2038.94843061725,-0.000267649963965332,0.00595311958708587,0.137329329939595,1
"ENSG00000010292","protein_coding","NCAPD2",2813.95737090013,-0.00016559522712559,0.00980724840349873,0.378360487285198,1
"ENSG00000010295","protein_coding","IFFO1",2252.7339533968,0.000130004870171732,0.00534611567960088,0.360915897339381,1
"ENSG00000010310","protein_coding","GIPR",9.44401944300553,0.000859392778813937,0.0326314556309691,0.197636406771081,1
"ENSG00000010318","protein_coding","PHF7",108.921796282911,-0.000176372578396403,0.00684929666487682,0.251840216477991,1
"ENSG00000010319","protein_coding","SEMA3G",2.25689177917104,0.00038276188932689,0.0378404335967743,0.638012708945243,1
"ENSG00000010322","protein_coding","NISCH",1611.93399029827,-1.60851838474659e-05,0.00491975415118945,0.896312286811775,1
"ENSG00000010327","protein_coding","STAB1",3.28373107087423,0.000656691779376864,0.044211856383071,0.465558344576039,1
"ENSG00000010361","protein_coding","FUZ",164.941131209792,-9.4303140043239e-05,0.00698691711822962,0.512030767542971,1
