"GeneType"	"GeneSymbol"	"ENSG"	"log2FoldChange"	"pvalue"	"padj"	"minus_log10_padj"
protein_coding	TMEM240	"ENSG00000205090.8"	0.363681586616534	0.434246781802182	1	0
protein_coding	SSU72	"ENSG00000160075.11"	0.0473905337481053	0.627087411686734	1	0
protein_coding	FNDC10	"ENSG00000228594.3"	0.0884269815080124	0.671315733075959	1	0
protein_coding	MIB2	"ENSG00000197530.12"	0.0938375664425201	0.576563618149981	1	0
protein_coding	CDK11B	"ENSG00000248333.8"	0.00456458416595908	0.966089954983193	1	0
protein_coding	SLC35E2B	"ENSG00000189339.11"	-0.118564993707123	0.641659222490401	1	0
protein_coding	CDK11A	"ENSG00000008128.22"	-0.0888420770883127	0.720617241824013	1	0
protein_coding	SLC35E2A	"ENSG00000215790.7"	-0.0132979836088855	0.962659985114889	1	0
protein_coding	NADK	"ENSG00000008130.15"	-0.0122138353496409	0.89349209961831	1	0
protein_coding	GNB1	"ENSG00000078369.17"	-0.0197900993456355	0.879172372604644	1	0
protein_coding	CALML6	"ENSG00000169885.9"	-0.041154358891553	0.959526972097118	1	0
protein_coding	TMEM52	"ENSG00000178821.12"	0.0364592644636611	0.985542149401122	1	0
protein_coding	PRKCZ	"ENSG00000067606.16"	1.28217854089429	0.193407563690476	1	0
protein_coding	FAAP20	"ENSG00000162585.16"	0.103224055915828	0.44901063947514	1	0
protein_coding	SKI	"ENSG00000157933.9"	-0.086878212259956	0.615791648509592	1	0
protein_coding	MORN1	"ENSG00000116151.13"	-0.186927953696933	0.433737381319278	1	0
protein_coding	RER1	"ENSG00000157916.19"	0.222950006819053	0.0706060189505208	1	0
protein_coding	PEX10	"ENSG00000157911.10"	0.165582746989698	0.127399953064564	1	0
protein_coding	PLCH2	"ENSG00000149527.17"	0.0189483635162157	0.985849729689955	1	0
protein_coding	PANK4	"ENSG00000157881.13"	0.0478226929438563	0.694056249826734	1	0
protein_coding	TNFRSF14	"ENSG00000157873.17"	0.0567509494337817	0.81976753981923	1	0
protein_coding	PRXL2B	"ENSG00000157870.15"	0.108689605203072	0.448744750750097	1	0
protein_coding	TTC34	"ENSG00000215912.12"	-0.969272791677584	0.41711595875104	1	0
protein_coding	PRDM16	"ENSG00000142611.16"	-0.91967955737312	0.335515877207317	1	0
protein_coding	ARHGEF16	"ENSG00000130762.14"	-0.0382229380484577	0.948043432509769	1	0
protein_coding	MEGF6	"ENSG00000162591.15"	-0.166646618013548	0.468019860051062	1	0
protein_coding	TPRG1L	"ENSG00000158109.14"	0.190466493681302	0.238663845629391	1	0
protein_coding	WRAP73	"ENSG00000116213.15"	0.133348834325244	0.4062762800766	1	0
protein_coding	TP73	"ENSG00000078900.14"	-2.81236355474203	0.212398545745897	1	0
protein_coding	SMIM1	"ENSG00000235169.8"	3.12345473720542	0.0265285362530889	1	0
protein_coding	LRRC47	"ENSG00000130764.9"	0.106804359354046	0.345374012384049	1	0
protein_coding	CEP104	"ENSG00000116198.12"	-0.0767447198610393	0.48571085961152	1	0
protein_coding	DFFB	"ENSG00000169598.15"	-0.143404231063433	0.540292506989501	1	0
protein_coding	C1orf174	"ENSG00000198912.10"	0.00247430909061607	0.98443787060822	1	0
protein_coding	NPHP4	"ENSG00000131697.17"	-0.0564711075003875	0.773782676490667	1	0
protein_coding	KCNAB2	"ENSG00000069424.14"	0.505591434264248	0.0020814362225815	0.848811855327155	0.0711886
protein_coding	CHD5	"ENSG00000116254.17"	-0.967097375306778	0.496509911054855	1	0
protein_coding	RPL22	"ENSG00000116251.10"	0.053559872660667	0.731632044659816	1	0
protein_coding	RNF207	"ENSG00000158286.12"	-0.0556956924907257	0.889666381243025	1	0
protein_coding	ICMT	"ENSG00000116237.15"	0.0338495185501885	0.683033166630019	1	0
protein_coding	GPR153	"ENSG00000158292.6"	0.201224300772177	0.446482274251543	1	0
protein_coding	ACOT7	"ENSG00000097021.19"	0.143505880961466	0.627045488607582	1	0
protein_coding	HES2	"ENSG00000069812.11"	2.88490682577021	0.188421085626779	1	0
protein_coding	TNFRSF25	"ENSG00000215788.10"	0.0915396310371534	0.718464063848944	1	0
protein_coding	PLEKHG5	"ENSG00000171680.21"	-0.148466453729535	0.479190121071752	1	0
protein_coding	NOL9	"ENSG00000162408.10"	-0.0553549082623656	0.735418767387865	1	0
protein_coding	ZBTB48	"ENSG00000204859.12"	-0.0708019160219007	0.678952000806178	1	0
protein_coding	KLHL21	"ENSG00000162413.16"	0.0329845732389033	0.835620034876534	1	0
protein_coding	PHF13	"ENSG00000116273.5"	-0.0018520674903098	0.988586741148471	1	0
protein_coding	THAP3	"ENSG00000041988.15"	0.0828390597245697	0.602763623108401	1	0
protein_coding	DNAJC11	"ENSG00000007923.15"	-0.0173248168150226	0.910188195348135	1	0
protein_coding	CAMTA1	"ENSG00000171735.18"	0.147313871914206	0.294344939531904	1	0
protein_coding	VAMP3	"ENSG00000049245.12"	0.174169829505358	0.298776393164706	1	0
protein_coding	PER3	"ENSG00000049246.14"	-0.0803513768171344	0.857111647734916	1	0
protein_coding	TNFRSF9	"ENSG00000049249.8"	0.668380903547425	0.547075704583139	1	0
protein_coding	PARK7	"ENSG00000116288.12"	0.110533091399366	0.49170305727787	1	0
protein_coding	ERRFI1	"ENSG00000116285.12"	0.0343059334524857	0.82719534554299	1	0
protein_coding	SLC45A1	"ENSG00000162426.14"	-0.0626583009622289	0.863202901377526	1	0
protein_coding	RERE	"ENSG00000142599.17"	-0.22230213150203	0.235095677458351	1	0
protein_coding	ENO1	"ENSG00000074800.15"	0.0770548930877301	0.608981285546125	1	0
protein_coding	SLC2A5	"ENSG00000142583.17"	0.724516432024229	0.254624306296857	1	0
protein_coding	GPR157	"ENSG00000180758.11"	0.0061911864153778	0.978962154483082	1	0
protein_coding	H6PD	"ENSG00000049239.12"	-0.0210864151645219	0.913243921349941	1	0
protein_coding	SPSB1	"ENSG00000171621.13"	-0.115912115338264	0.667733623978793	1	0
protein_coding	SLC25A33	"ENSG00000171612.6"	0.161097975151111	0.41396508910827	1	0
protein_coding	TMEM201	"ENSG00000188807.12"	-0.160817751883697	0.489566869997702	1	0
protein_coding	PIK3CD	"ENSG00000171608.15"	0.100272838262234	0.597327439913747	1	0
protein_coding	CLSTN1	"ENSG00000171603.17"	-0.147760823730807	0.327609348340193	1	0
protein_coding	CTNNBIP1	"ENSG00000178585.14"	0.0999538082498397	0.710969471084381	1	0
protein_coding	LZIC	"ENSG00000162441.11"	0.0934126516928031	0.516572437460593	1	0
protein_coding	NMNAT1	"ENSG00000173614.13"	0.0541674130190962	0.737128664070487	1	0
protein_coding	UBE4B	"ENSG00000130939.18"	-0.0827467174413427	0.568814333023322	1	0
protein_coding	KIF1B	"ENSG00000054523.17"	-0.137025894142052	0.448514277816225	1	0
protein_coding	PGD	"ENSG00000142657.20"	-0.200124239925519	0.449800511224083	1	0
protein_coding	CENPS	"ENSG00000175279.21"	0.0479854933344705	0.874750038244269	1	0
protein_coding	CORT	"ENSG00000241563.3"	0.234105649832828	0.873595344191039	1	0
protein_coding	DFFA	"ENSG00000160049.11"	0.0919322701533229	0.476027336916172	1	0
protein_coding	PEX14	"ENSG00000142655.12"	0.0380351170892134	0.806368712895895	1	0
protein_coding	CASZ1	"ENSG00000130940.14"	-0.0594728356639367	0.908605526797194	1	0
protein_coding	TARDBP	"ENSG00000120948.17"	0.0966262062659385	0.508071925082851	1	0
protein_coding	MASP2	"ENSG00000009724.16"	-1.5322428518425	0.431750503261288	1	0
protein_coding	SRM	"ENSG00000116649.9"	-0.00834098846555317	0.96986755008104	1	0
protein_coding	EXOSC10	"ENSG00000171824.13"	-0.105157519932096	0.542515877569274	1	0
protein_coding	MTOR	"ENSG00000198793.12"	-0.212255959104071	0.119866006762838	1	0
protein_coding	UBIAD1	"ENSG00000120942.13"	-0.0113937927466128	0.950336952637861	1	0
protein_coding	FBXO2	"ENSG00000116661.10"	0.123205017086037	0.901689017425028	1	0
protein_coding	FBXO44	"ENSG00000132879.13"	0.329776645500299	0.113780679582135	1	0
protein_coding	FBXO6	"ENSG00000116663.10"	0.345791547828182	0.253188132668963	1	0
protein_coding	MAD2L2	"ENSG00000116670.14"	0.0594464474059107	0.709220073863759	1	0
protein_coding	AGTRAP	"ENSG00000177674.15"	0.182293398716644	0.23651439627885	1	0
protein_coding	C1orf167	"ENSG00000215910.7"	1.76908983031812	0.154908061737802	1	0
protein_coding	MTHFR	"ENSG00000177000.12"	-0.255345175916927	0.395440710018862	1	0
protein_coding	CLCN6	"ENSG00000011021.22"	-0.128247314351246	0.63618928108799	1	0
protein_coding	NPPB	"ENSG00000120937.8"	3.89443250276052	0.0902572440010486	1	0
protein_coding	KIAA2013	"ENSG00000116685.15"	0.0701876454179405	0.540567346902056	1	0
protein_coding	PLOD1	"ENSG00000083444.16"	0.0830087794166122	0.377091696828004	1	0
protein_coding	MFN2	"ENSG00000116688.16"	-0.0254740695967206	0.872895491815077	1	0
protein_coding	MIIP	"ENSG00000116691.10"	0.217389354001306	0.224046574022923	1	0
protein_coding	TNFRSF8	"ENSG00000120949.14"	1.04085472680977	0.706599843096724	1	0
protein_coding	TNFRSF1B	"ENSG00000028137.18"	-0.536542114143691	0.000165984146387621	0.159250454695492	0.797919
protein_coding	VPS13D	"ENSG00000048707.15"	-0.232035692920397	0.245556545891377	1	0
protein_coding	DHRS3	"ENSG00000162496.8"	0.517646540132342	0.351241287266464	1	0
protein_coding	PRDM2	"ENSG00000116731.22"	-0.154076781214465	0.298999694029377	1	0
protein_coding	KAZN	"ENSG00000189337.16"	0.113814283934029	0.535865636745946	1	0
protein_coding	TMEM51	"ENSG00000171729.13"	0.0594395935745143	0.79131218811378	1	0
protein_coding	FHAD1	"ENSG00000142621.19"	0.430262740762135	0.234775379160528	1	0
protein_coding	EFHD2	"ENSG00000142634.12"	0.014437408410719	0.955095918879667	1	0
protein_coding	CASP9	"ENSG00000132906.17"	0.19906862952028	0.222842281915209	1	0
protein_coding	DNAJC16	"ENSG00000116138.12"	0.0098392615152571	0.942419471908467	1	0
protein_coding	AGMAT	"ENSG00000116771.5"	0.325013916027557	0.350066909138804	1	0
protein_coding	DDI2	"ENSG00000197312.11"	0.0109955284164695	0.952986030773354	1	0
protein_coding	PLEKHM2	"ENSG00000116786.12"	-0.0957986687360856	0.50976743113504	1	0
protein_coding	SLC25A34	"ENSG00000162461.7"	0.746885103991407	0.290923406755003	1	0
protein_coding	FBLIM1	"ENSG00000162458.12"	0.0369206033837817	0.828314490920597	1	0
protein_coding	UQCRHL	"ENSG00000233954.6"	0.181056116786426	0.534781503793953	1	0
protein_coding	SPEN	"ENSG00000065526.10"	-0.331831933636124	0.174767076592417	1	0
protein_coding	ZBTB17	"ENSG00000116809.11"	-0.0659696892851091	0.602701345622509	1	0
protein_coding	HSPB7	"ENSG00000173641.17"	0.0895664344533952	0.829984553601962	1	0
protein_coding	FAM131C	"ENSG00000185519.8"	1.25118046463091	0.182971496052894	1	0
protein_coding	EPHA2	"ENSG00000142627.12"	-0.0684592582512477	0.804446495278806	1	0
protein_coding	ARHGEF19	"ENSG00000142632.16"	-0.145961790788933	0.604808271770388	1	0
protein_coding	CPLANE2	"ENSG00000132881.11"	-0.494466974529552	0.00875863069004696	1	0
protein_coding	FBXO42	"ENSG00000037637.10"	-0.000401434422923524	0.997425216140981	1	0
protein_coding	SZRD1	"ENSG00000055070.16"	0.0669128844462344	0.249365092611073	1	0
protein_coding	SPATA21	"ENSG00000187144.11"	-1.68988104189603	0.383394694988862	1	0
protein_coding	NECAP2	"ENSG00000157191.19"	0.215380055181211	0.18620547301369	1	0
protein_coding	NBPF1	"ENSG00000219481.10"	-0.153477075982886	0.563986543040327	1	0
protein_coding	CROCC	"ENSG00000058453.16"	-0.16193642167217	0.353217217883332	1	0
protein_coding	MFAP2	"ENSG00000117122.13"	-0.0968349860738195	0.809151500698758	1	0
protein_coding	ATP13A2	"ENSG00000159363.17"	0.0908916142180698	0.677176335605967	1	0
protein_coding	SDHB	"ENSG00000117118.9"	0.100750925884294	0.517054317110394	1	0
protein_coding	PADI1	"ENSG00000142623.10"	0.753336486665765	0.123531348401896	1	0
protein_coding	PADI3	"ENSG00000142619.4"	3.50878772408835	0.0619429298881942	1	0
protein_coding	RCC2	"ENSG00000179051.13"	-0.0333679112620747	0.884683537969672	1	0
protein_coding	ARHGEF10L	"ENSG00000074964.16"	0.0847661605631151	0.548734591042619	1	0
protein_coding	ALDH4A1	"ENSG00000159423.16"	0.242512075294891	0.277715032964593	1	0
protein_coding	IFFO2	"ENSG00000169991.10"	-0.134893859128329	0.428430499756089	1	0
protein_coding	UBR4	"ENSG00000127481.14"	-0.130495505801851	0.629821256581269	1	0
protein_coding	EMC1	"ENSG00000127463.14"	-0.000559486720821355	0.996854665382025	1	0
protein_coding	MRTO4	"ENSG00000053372.4"	0.0390101526651616	0.891888499194059	1	0
protein_coding	AKR7A3	"ENSG00000162482.4"	0.321567221408166	0.735863058657503	1	0
protein_coding	AKR7A2	"ENSG00000053371.12"	0.129095892364642	0.397000961484264	1	0
protein_coding	PQLC2	"ENSG00000040487.12"	0.0359401706674744	0.837053151419687	1	0
protein_coding	CAPZB	"ENSG00000077549.17"	0.033169361789893	0.739195389219734	1	0
protein_coding	MINOS1	"ENSG00000173436.14"	0.187107200301924	0.299685202137872	1	0
protein_coding	NBL1	"ENSG00000158747.14"	0.150674213995138	0.342190015835403	1	0
protein_coding	TMCO4	"ENSG00000162542.13"	-0.0358146198650867	0.816792477726553	1	0
protein_coding	OTUD3	"ENSG00000169914.5"	-0.195457819939111	0.293718564749815	1	0
protein_coding	PLA2G5	"ENSG00000127472.10"	0.950369799034102	0.0314739601346509	1	0
protein_coding	CAMK2N1	"ENSG00000162545.5"	0.144298142707218	0.320385783646314	1	0
protein_coding	MUL1	"ENSG00000090432.6"	0.0629553898163647	0.636393812726808	1	0
protein_coding	FAM43B	"ENSG00000183114.7"	1.83409097739373	0.32791488924907	1	0
protein_coding	CDA	"ENSG00000158825.5"	0.349757771680906	0.377964349920191	1	0
protein_coding	PINK1	"ENSG00000158828.7"	0.250866450130896	0.280492658593154	1	0
protein_coding	DDOST	"ENSG00000244038.9"	-0.037174588353582	0.680169693290953	1	0
protein_coding	KIF17	"ENSG00000117245.12"	0.0608510037528723	0.919813457595651	1	0
protein_coding	SH2D5	"ENSG00000189410.11"	-0.16258997508837	0.768683717247355	1	0
protein_coding	HP1BP3	"ENSG00000127483.17"	-0.14113285647809	0.246315744799517	1	0
protein_coding	EIF4G3	"ENSG00000075151.20"	-0.115946995943846	0.383443175977543	1	0
protein_coding	ECE1	"ENSG00000117298.15"	-0.0864966207684468	0.549017402436471	1	0
protein_coding	NBPF3	"ENSG00000142794.18"	-0.258129944739908	0.21975629397376	1	0
protein_coding	ALPL	"ENSG00000162551.13"	0.364734562186374	0.103215588544011	1	0
protein_coding	RAP1GAP	"ENSG00000076864.19"	0.0382199316015218	0.981250115850055	1	0
protein_coding	USP48	"ENSG00000090686.15"	-0.0053573485328727	0.957522344839772	1	0
protein_coding	LDLRAD2	"ENSG00000187942.11"	-0.1773345802604	0.909770383135149	1	0
protein_coding	HSPG2	"ENSG00000142798.19"	-0.163288477524485	0.591721527759333	1	0
protein_coding	AL031281.2	"ENSG00000285721.1"	-0.240056505819554	0.729421445426469	1	0
protein_coding	CDC42	"ENSG00000070831.15"	-0.0984891941909122	0.821750601031206	1	0
protein_coding	ZBTB40	"ENSG00000184677.17"	-0.132323934361157	0.368288885485445	1	0
protein_coding	EPHB2	"ENSG00000133216.16"	-0.547172660903465	0.116493728456035	1	0
protein_coding	KDM1A	"ENSG00000004487.16"	-0.0183891172867872	0.851954078154762	1	0
protein_coding	LUZP1	"ENSG00000169641.13"	-0.111555344111757	0.422949362903291	1	0
protein_coding	HTR1D	"ENSG00000179546.4"	-1.17014278912655	0.36854252431164	1	0
protein_coding	HNRNPR	"ENSG00000125944.19"	-0.120296723884556	0.403397618149924	1	0
protein_coding	ZNF436	"ENSG00000125945.14"	-0.122519697033575	0.583732910573351	1	0
protein_coding	TCEA3	"ENSG00000204219.10"	0.233331859994514	0.192676047147872	1	0
protein_coding	ASAP3	"ENSG00000088280.18"	-0.0971439711131864	0.740823356867548	1	0
protein_coding	E2F2	"ENSG00000007968.6"	-0.165333359022609	0.760911873693159	1	0
protein_coding	ID3	"ENSG00000117318.8"	0.49221836234141	0.47579822144584	1	0
protein_coding	RPL11	"ENSG00000142676.14"	-0.0227447170312377	0.887270065520759	1	0
protein_coding	ELOA	"ENSG00000011007.12"	-0.0588358287817374	0.758380860174746	1	0
protein_coding	PITHD1	"ENSG00000057757.9"	0.107427794699232	0.647237803533775	1	0
protein_coding	LYPLA2	"ENSG00000011009.10"	0.120113237082206	0.588110871914771	1	0
protein_coding	GALE	"ENSG00000117308.14"	0.220100589162576	0.182261311355639	1	0
protein_coding	HMGCL	"ENSG00000117305.14"	0.0962662133767165	0.587838172771562	1	0
protein_coding	FUCA1	"ENSG00000179163.11"	0.464106212329957	0.14362414528921	1	0
protein_coding	PNRC2	"ENSG00000189266.12"	0.0740976064422636	0.482094010033174	1	0
protein_coding	SRSF10	"ENSG00000188529.14"	-0.0832742654180859	0.298229098683269	1	0
protein_coding	MYOM3	"ENSG00000142661.18"	-0.717064931277353	0.33667389803664	1	0
protein_coding	IL22RA1	"ENSG00000142677.3"	-1.73545122078778	0.0506104345897948	1	0
protein_coding	STPG1	"ENSG00000001460.17"	0.0538391011778732	0.830538510297511	1	0
protein_coding	NIPAL3	"ENSG00000001461.16"	0.0778785788949177	0.83152954262642	1	0
protein_coding	RCAN3	"ENSG00000117602.11"	0.0287118874642714	0.832184227626633	1	0
protein_coding	SRRM1	"ENSG00000133226.16"	1.93473258433829e-05	0.999879500331026	1	0
protein_coding	CLIC4	"ENSG00000169504.14"	0.0548966586641147	0.732622402543257	1	0
protein_coding	RUNX3	"ENSG00000020633.18"	-1.84676716009218	0.439872431413318	1	0
protein_coding	SYF2	"ENSG00000117614.9"	0.222450037685837	0.147198053754704	1	0
protein_coding	RSRP1	"ENSG00000117616.17"	0.15154859579864	0.295244211024423	1	0
protein_coding	TMEM50A	"ENSG00000183726.10"	0.260994789868755	0.103538181091764	1	0
protein_coding	RHCE	"ENSG00000188672.18"	0.0412237901781194	0.963408790901509	1	0
protein_coding	MACO1	"ENSG00000204178.10"	-0.208588096860472	0.170960644748748	1	0
protein_coding	LDLRAP1	"ENSG00000157978.11"	0.209131424087498	0.136383230147061	1	0
protein_coding	MAN1C1	"ENSG00000117643.14"	0.509811967467736	0.553390815702359	1	0
protein_coding	SELENON	"ENSG00000162430.16"	-0.0992390942682622	0.623221393976812	1	0
protein_coding	MTFR1L	"ENSG00000117640.17"	0.0704356172634731	0.459391223148928	1	0
protein_coding	AUNIP	"ENSG00000127423.10"	-0.471966526674678	0.301644946607276	1	0
protein_coding	PAQR7	"ENSG00000182749.5"	0.0725712980634344	0.68962289921198	1	0
protein_coding	STMN1	"ENSG00000117632.22"	-0.0152651874162154	0.961645751658705	1	0
protein_coding	PAFAH2	"ENSG00000158006.13"	-0.0221940847837716	0.887358370386274	1	0
protein_coding	EXTL1	"ENSG00000158008.9"	2.88892451850217	0.179950068770156	1	0
protein_coding	TRIM63	"ENSG00000158022.6"	-0.264242420682502	0.777579811117307	1	0
protein_coding	PDIK1L	"ENSG00000175087.9"	-0.188566017816748	0.441391826444171	1	0
protein_coding	ZNF593	"ENSG00000142684.8"	0.336282853573094	0.204739161747209	1	0
protein_coding	CNKSR1	"ENSG00000142675.17"	-0.454638179429723	0.678186126118169	1	0
protein_coding	CEP85	"ENSG00000130695.15"	-0.0549212686199138	0.740640309891886	1	0
protein_coding	SH3BGRL3	"ENSG00000142669.14"	0.0528794146507389	0.768840397782109	1	0
protein_coding	UBXN11	"ENSG00000158062.20"	-0.126136118996654	0.526415651228057	1	0
protein_coding	CD52	"ENSG00000169442.8"	1.01091488143551	0.673552759266411	1	0
protein_coding	CRYBG2	"ENSG00000176092.15"	0.288183520498821	0.821787662135155	1	0
protein_coding	DHDDS	"ENSG00000117682.16"	-0.0020284107964451	0.993336968270404	1	0
protein_coding	HMGN2	"ENSG00000198830.10"	-0.178690627145243	0.435979319411231	1	0
protein_coding	RPS6KA1	"ENSG00000117676.13"	-0.571802472231545	0.0390606395365491	1	0
protein_coding	ARID1A	"ENSG00000117713.19"	-0.201772977351335	0.306002522541158	1	0
protein_coding	PIGV	"ENSG00000060642.10"	0.037732457531414	0.871657131993537	1	0
protein_coding	ZDHHC18	"ENSG00000204160.11"	-0.0600317165442765	0.791639171481377	1	0
protein_coding	SFN	"ENSG00000175793.11"	0.703892212222038	0.647880046955605	1	0
protein_coding	GPN2	"ENSG00000142751.14"	0.1025722169064	0.353712348998188	1	0
protein_coding	GPATCH3	"ENSG00000198746.12"	0.0688873041221588	0.680417650397813	1	0
protein_coding	NUDC	"ENSG00000090273.13"	0.0438259494632666	0.866026620101828	1	0
protein_coding	TRNP1	"ENSG00000253368.3"	-0.0309105811633983	0.844365420020108	1	0
protein_coding	TENT5B	"ENSG00000158246.7"	0.0275368214306009	0.904491446583257	1	0
protein_coding	SLC9A1	"ENSG00000090020.10"	-0.121499672793039	0.390472009720917	1	0
protein_coding	WDTC1	"ENSG00000142784.15"	-0.077101576946027	0.646499028296498	1	0
protein_coding	TMEM222	"ENSG00000186501.14"	0.0662657216522107	0.668409734981541	1	0
protein_coding	SYTL1	"ENSG00000142765.17"	-0.706532481869579	0.630319515612354	1	0
protein_coding	MAP3K6	"ENSG00000142733.15"	-0.149811088927435	0.317922971046704	1	0
protein_coding	GPR3	"ENSG00000181773.6"	0.340228301241947	0.329661102872351	1	0
protein_coding	WASF2	"ENSG00000158195.10"	-0.112563205307507	0.39963124488705	1	0
protein_coding	AHDC1	"ENSG00000126705.14"	-0.235164815738858	0.240071783763795	1	0
protein_coding	FGR	"ENSG00000000938.12"	-1.3064830481065	0.455316913660207	1	0
protein_coding	IFI6	"ENSG00000126709.14"	0.42324455446352	0.426191777070655	1	0
protein_coding	FAM76A	"ENSG00000009780.15"	0.203998127570036	0.26618296088359	1	0
protein_coding	STX12	"ENSG00000117758.13"	0.0428405740020296	0.812183527726304	1	0
protein_coding	PPP1R8	"ENSG00000117751.17"	-0.0187692280540289	0.890769692766713	1	0
protein_coding	THEMIS2	"ENSG00000130775.15"	-0.033374095554981	0.914962831601428	1	0
protein_coding	RPA2	"ENSG00000117748.9"	0.0609341838521602	0.75468757559829	1	0
protein_coding	SMPDL3B	"ENSG00000130768.14"	-2.44155082955878	0.253919152151346	1	0
protein_coding	XKR8	"ENSG00000158156.7"	0.00238106223718997	0.989485093343502	1	0
protein_coding	EYA3	"ENSG00000158161.15"	-0.142383974364223	0.277562020889715	1	0
protein_coding	PTAFR	"ENSG00000169403.11"	-0.469773097111882	0.554276905447643	1	0
protein_coding	DNAJC8	"ENSG00000126698.10"	0.0693743759923194	0.603741325111211	1	0
protein_coding	ATP5IF1	"ENSG00000130770.17"	0.0700400957632413	0.656133211726971	1	0
protein_coding	SESN2	"ENSG00000130766.4"	-0.252217961967281	0.437073834705732	1	0
protein_coding	MED18	"ENSG00000130772.13"	0.140857619174005	0.41159706596696	1	0
protein_coding	PHACTR4	"ENSG00000204138.12"	-0.205291373859221	0.116175786896332	1	0
protein_coding	RCC1	"ENSG00000180198.16"	-0.142515872032379	0.499827526900089	1	0
protein_coding	TRNAU1AP	"ENSG00000180098.9"	0.210171988570887	0.21496952183546	1	0
protein_coding	TAF12	"ENSG00000120656.11"	0.0556221302225494	0.700673743557683	1	0
protein_coding	RAB42	"ENSG00000188060.7"	0.122733433405528	0.82647445404068	1	0
protein_coding	GMEB1	"ENSG00000162419.12"	-0.135996321004121	0.354732315038737	1	0
protein_coding	YTHDF2	"ENSG00000198492.15"	0.0802563574340769	0.3842164561901	1	0
protein_coding	EPB41	"ENSG00000159023.21"	-0.262287833469998	0.42885103611216	1	0
protein_coding	TMEM200B	"ENSG00000253304.1"	-0.0292746630924125	0.873486645487618	1	0
protein_coding	SRSF4	"ENSG00000116350.16"	-0.14615452325105	0.245225722132953	1	0
protein_coding	MECR	"ENSG00000116353.15"	-0.046571426784997	0.75475217935829	1	0
protein_coding	PTPRU	"ENSG00000060656.19"	0.239017472377613	0.712663288232443	1	0
protein_coding	MATN1	"ENSG00000162510.5"	0.297948403000336	0.830010304029456	1	0
protein_coding	LAPTM5	"ENSG00000162511.7"	0.116314558509278	0.841119050780263	1	0
protein_coding	SDC3	"ENSG00000162512.15"	0.0119030861820424	0.931148125889244	1	0
protein_coding	PUM1	"ENSG00000134644.15"	-0.0892281790685094	0.451759106219833	1	0
protein_coding	NKAIN1	"ENSG00000084628.9"	1.93074825169921	0.318902305191694	1	0
protein_coding	SNRNP40	"ENSG00000060688.12"	-0.012300738070074	0.939330895766551	1	0
protein_coding	ZCCHC17	"ENSG00000121766.15"	0.0611788489052841	0.658414922027452	1	0
