"GeneType"	"GeneSymbol"	"ENSG"	"log2FoldChange"	"pvalue"	"padj"	"minus_log10_padj"
protein_coding	TMEM240	"ENSG00000205090.8"	0.160592571409935	0.729981735955196	0.948220770235787	0.0230905
protein_coding	SSU72	"ENSG00000160075.11"	0.234160579119143	0.015843066694454	0.379878027165783	0.420356
protein_coding	FNDC10	"ENSG00000228594.3"	0.524254441745832	0.0213478586819188	0.419246829385025	0.37753
protein_coding	MIB2	"ENSG00000197530.12"	0.366802411515524	0.0279990567849599	0.453048057762049	0.343856
protein_coding	CDK11B	"ENSG00000248333.8"	0.00893380862328639	0.933653999914458	0.992145047983056	0.00342483
protein_coding	SLC35E2B	"ENSG00000189339.11"	-0.0658926518122595	0.795998906627078	0.963428781056106	0.0161804
protein_coding	CDK11A	"ENSG00000008128.22"	-0.0897718211508255	0.713193645981482	0.944943371090474	0.0245942
protein_coding	SLC35E2A	"ENSG00000215790.7"	0.135145226800893	0.635267052071007	0.927876568535161	0.0325098
protein_coding	NADK	"ENSG00000008130.15"	0.0301026672307595	0.74136670834479	0.951532712778685	0.0215763
protein_coding	GNB1	"ENSG00000078369.17"	-0.0451913270697846	0.728448598735973	0.947705239565197	0.0233267
protein_coding	CALML6	"ENSG00000169885.9"	-0.21996122762084	0.787162150055054	0.960250469854148	0.0176155
protein_coding	PRKCZ	"ENSG00000067606.16"	1.8206473569455	0.065847980736713	0.563942252635605	0.248765
protein_coding	FAAP20	"ENSG00000162585.16"	0.355062725912669	0.00909182109531451	0.319680924383274	0.495283
protein_coding	SKI	"ENSG00000157933.9"	-0.0675005885702632	0.696318749064533	0.942520488634169	0.0257092
protein_coding	MORN1	"ENSG00000116151.13"	0.280181632839278	0.232480408945367	0.745433681965363	0.127591
protein_coding	RER1	"ENSG00000157916.19"	0.20475611252708	0.0966729170281694	0.604497678433743	0.218605
protein_coding	PEX10	"ENSG00000157911.10"	0.144338031100822	0.179257065845404	0.706406562832232	0.150945
protein_coding	PANK4	"ENSG00000157881.13"	0.143397151664413	0.239850116181059	0.752239119886538	0.123644
protein_coding	TNFRSF14	"ENSG00000157873.17"	0.394106901739955	0.111784209556007	0.624908218370492	0.204184
protein_coding	PRXL2B	"ENSG00000157870.15"	0.0584272517911349	0.682577936532804	0.940617379311293	0.026587
protein_coding	PRDM16	"ENSG00000142611.16"	2.21110802204494	0.0425612298768916	0.510398426964764	0.292091
protein_coding	ARHGEF16	"ENSG00000130762.14"	0.769468169559171	0.219358325146586	0.738686753974313	0.13154
protein_coding	MEGF6	"ENSG00000162591.15"	-0.201033032573419	0.385808258777992	0.847586529302671	0.071816
protein_coding	TPRG1L	"ENSG00000158109.14"	0.257893149163215	0.110170634401027	0.621424244622603	0.206612
protein_coding	WRAP73	"ENSG00000116213.15"	0.117287773234815	0.463947140801408	0.880276156103422	0.0553811
protein_coding	LRRC47	"ENSG00000130764.9"	0.195332187978449	0.0800804043897369	0.592644442146166	0.227206
protein_coding	CEP104	"ENSG00000116198.12"	0.0521826101297142	0.633464397042978	0.927311154932399	0.0327745
protein_coding	DFFB	"ENSG00000169598.15"	-0.114442004570203	0.627862824830367	0.926803248490637	0.0330125
protein_coding	C1orf174	"ENSG00000198912.10"	0.123827381170905	0.337016483539235	0.822097642721755	0.0850766
protein_coding	NPHP4	"ENSG00000131697.17"	-0.377781978433647	0.049033720253465	0.527692176622497	0.277619
protein_coding	KCNAB2	"ENSG00000069424.14"	0.446678209439293	0.00609391475766938	0.282867004474129	0.548418
protein_coding	RPL22	"ENSG00000116251.10"	0.186843417108375	0.23203686142791	0.745433681965363	0.127591
protein_coding	RNF207	"ENSG00000158286.12"	-0.0339010159665806	0.931846923720499	0.992145047983056	0.00342483
protein_coding	ICMT	"ENSG00000116237.15"	-0.0334269634364775	0.687574085510126	0.941933523037807	0.0259797
protein_coding	GPR153	"ENSG00000158292.6"	0.324595874973838	0.212878761542276	0.734609542646187	0.133943
protein_coding	ACOT7	"ENSG00000097021.19"	0.028606291633575	0.922838879394573	0.991392341836808	0.00375444
protein_coding	TNFRSF25	"ENSG00000215788.10"	-0.10056384806748	0.68994283280638	0.942026477019213	0.0259369
protein_coding	PLEKHG5	"ENSG00000171680.21"	-0.122507636063105	0.555823036512263	0.910341630744121	0.0407956
protein_coding	NOL9	"ENSG00000162408.10"	-0.0621925939337062	0.698508469015424	0.942579796141186	0.0256819
protein_coding	ZBTB48	"ENSG00000204859.12"	0.151175149747844	0.377749495358938	0.846349808817249	0.0724501
protein_coding	KLHL21	"ENSG00000162413.16"	0.0766262231624223	0.630025684139248	0.927117733656018	0.0328651
protein_coding	PHF13	"ENSG00000116273.5"	0.0738815802011194	0.566305220837618	0.912947455789809	0.0395542
protein_coding	THAP3	"ENSG00000041988.15"	0.437791605017928	0.0061734816192339	0.283895120302676	0.546842
protein_coding	DNAJC11	"ENSG00000007923.15"	-0.0239999211095784	0.875318910929712	0.978614867065146	0.00938819
protein_coding	CAMTA1	"ENSG00000171735.18"	0.149255656529496	0.288150189804839	0.789398656210704	0.102704
protein_coding	VAMP3	"ENSG00000049245.12"	0.191737034811551	0.252836133535806	0.763631911907582	0.117116
protein_coding	PER3	"ENSG00000049246.14"	0.0963124610991599	0.827434764430665	0.970514932731948	0.0129978
protein_coding	TNFRSF9	"ENSG00000049249.8"	0.639470893083004	0.593832225397474	0.917469350713206	0.0374084
protein_coding	PARK7	"ENSG00000116288.12"	0.17516015228942	0.276045549092629	0.780348174594901	0.107712
protein_coding	ERRFI1	"ENSG00000116285.12"	0.17566285433568	0.263129375826058	0.771505137355314	0.112661
protein_coding	SLC45A1	"ENSG00000162426.14"	0.159002308288126	0.661612934855255	0.934283953672984	0.0295211
protein_coding	RERE	"ENSG00000142599.17"	-0.311387337646498	0.0960265730200311	0.604497678433743	0.218605
protein_coding	ENO1	"ENSG00000074800.15"	0.0554109358145458	0.713015540512061	0.944857380151452	0.0246337
protein_coding	SLC2A5	"ENSG00000142583.17"	1.35737014106321	0.0595033202489224	0.549541727349329	0.259999
protein_coding	GPR157	"ENSG00000180758.11"	0.00195199323905964	0.993157903217513	0.998493515207665	0.000654751
protein_coding	H6PD	"ENSG00000049239.12"	-0.116247992007596	0.548347952162183	0.907448002547494	0.0421783
protein_coding	SPSB1	"ENSG00000171621.13"	0.0684423642844327	0.799384577853178	0.963911406046128	0.0159629
protein_coding	SLC25A33	"ENSG00000171612.6"	0.107072498816597	0.583341197071847	0.914946992918276	0.0386041
protein_coding	TMEM201	"ENSG00000188807.12"	-0.270864248246252	0.243318289419781	0.755592975389354	0.121712
protein_coding	PIK3CD	"ENSG00000171608.15"	-0.0527101498586095	0.779558651097566	0.960008696239099	0.0177248
protein_coding	CLSTN1	"ENSG00000171603.17"	-0.152414610025549	0.312581845368409	0.808329765639018	0.0924114
protein_coding	CTNNBIP1	"ENSG00000178585.14"	-0.00148717676022597	0.995592971038517	0.999229472041272	0.000334765
protein_coding	LZIC	"ENSG00000162441.11"	-0.172250271488868	0.227001706571146	0.742799509348991	0.129128
protein_coding	NMNAT1	"ENSG00000173614.13"	0.0125833855349396	0.937792106147686	0.992145047983056	0.00342483
protein_coding	UBE4B	"ENSG00000130939.18"	-0.199775020700016	0.168275953904098	0.701020475912907	0.154269
protein_coding	KIF1B	"ENSG00000054523.17"	-0.412248854969192	0.0223321909732793	0.42263812000865	0.374031
protein_coding	PGD	"ENSG00000142657.20"	-0.0679475420085182	0.797357690051982	0.963771366327279	0.016026
protein_coding	CENPS	"ENSG00000175279.21"	0.403903675034268	0.192602975372478	0.720090385290049	0.142613
protein_coding	DFFA	"ENSG00000160049.11"	0.0337412155654697	0.792888363577725	0.96213694250635	0.0167631
protein_coding	PEX14	"ENSG00000142655.12"	0.122818758397769	0.424279979925382	0.866255590128964	0.0623539
protein_coding	CASZ1	"ENSG00000130940.14"	-0.138038434925377	0.774195854491284	0.958899530510939	0.0182269
protein_coding	TARDBP	"ENSG00000120948.17"	-0.0291028806359794	0.842341774119121	0.973044614218528	0.0118672
protein_coding	SRM	"ENSG00000116649.9"	-0.0353340751590474	0.872827681073024	0.977872108667086	0.00971794
protein_coding	EXOSC10	"ENSG00000171824.13"	-0.111309163930031	0.518797487880066	0.898478599015268	0.0464923
protein_coding	MTOR	"ENSG00000198793.12"	-0.324869504818617	0.0170973486333412	0.391503485235067	0.407264
protein_coding	UBIAD1	"ENSG00000120942.13"	0.032960027726594	0.852797047743343	0.9742765456495	0.0113178
protein_coding	FBXO2	"ENSG00000116661.10"	1.31802694029861	0.176621013396992	0.705366307097941	0.151585
protein_coding	FBXO44	"ENSG00000132879.13"	0.317569516745672	0.123213027372866	0.637338655839126	0.19563
protein_coding	FBXO6	"ENSG00000116663.10"	0.651042491728977	0.0228534950981856	0.425401118531653	0.371201
protein_coding	MAD2L2	"ENSG00000116670.14"	0.218965823078047	0.169006645242762	0.702709695774944	0.153224
protein_coding	AGTRAP	"ENSG00000177674.15"	0.329025821828131	0.0287508082226739	0.45534842662343	0.341656
protein_coding	MTHFR	"ENSG00000177000.12"	-0.0037358172779598	0.990078786826485	0.998199818590354	0.000782513
protein_coding	CLCN6	"ENSG00000011021.22"	-0.126502560360867	0.640926911713282	0.928959808113332	0.0320031
protein_coding	KIAA2013	"ENSG00000116685.15"	0.158035266251503	0.165617527383491	0.698583988540394	0.155781
protein_coding	PLOD1	"ENSG00000083444.16"	0.0573501326845935	0.541298435014581	0.90537360080051	0.0431722
protein_coding	MFN2	"ENSG00000116688.16"	-0.116296933687775	0.465358851833936	0.881251879031639	0.0548999
protein_coding	MIIP	"ENSG00000116691.10"	0.18750415613495	0.292352695065343	0.793406525561009	0.100504
protein_coding	TNFRSF1B	"ENSG00000028137.18"	-0.518838869396097	0.000230479746834965	0.0878913448767631	1.05605
protein_coding	VPS13D	"ENSG00000048707.15"	-0.471513481509813	0.0181439305843021	0.400907622758369	0.396956
protein_coding	DHRS3	"ENSG00000162496.8"	1.42940369766201	0.0188355972804711	0.404029649944993	0.393587
protein_coding	PRDM2	"ENSG00000116731.22"	-0.234490598340675	0.113618187253898	0.626777395845774	0.202887
protein_coding	KAZN	"ENSG00000189337.16"	-0.115121651234967	0.535626933547367	0.904352182599402	0.0436624
protein_coding	TMEM51	"ENSG00000171729.13"	0.0252546582413977	0.91031837845335	0.98967533808199	0.00450725
protein_coding	FHAD1	"ENSG00000142621.19"	0.660841487651399	0.0614009218506969	0.552942769997179	0.25732
protein_coding	EFHD2	"ENSG00000142634.12"	-0.10425680355608	0.684434700739851	0.941266335911535	0.0262875
protein_coding	CASP9	"ENSG00000132906.17"	0.374152489368183	0.0195734308849832	0.408878091217475	0.388406
protein_coding	DNAJC16	"ENSG00000116138.12"	-0.112086762648474	0.408134797838345	0.859254917846965	0.065878
protein_coding	AGMAT	"ENSG00000116771.5"	0.225655243734422	0.501331762307587	0.893609834817567	0.0488521
protein_coding	DDI2	"ENSG00000197312.11"	-0.22723238116996	0.218657658403072	0.738686753974313	0.13154
protein_coding	PLEKHM2	"ENSG00000116786.12"	0.0342715796658677	0.813119734601357	0.967210206353785	0.0144791
protein_coding	SLC25A34	"ENSG00000162461.7"	-0.569107938840896	0.366481751628111	0.841868870155034	0.0747555
protein_coding	FBLIM1	"ENSG00000162458.12"	0.0784443721860886	0.644353956269545	0.929602635149185	0.0317027
protein_coding	UQCRHL	"ENSG00000233954.6"	0.0520296294449543	0.859141807738564	0.974534560565956	0.0112028
protein_coding	SPEN	"ENSG00000065526.10"	-0.823402367266334	0.000764865353152903	0.14675744069174	0.8334
protein_coding	ZBTB17	"ENSG00000116809.11"	0.10528041453079	0.400509176890141	0.856236464771835	0.0674063
protein_coding	HSPB7	"ENSG00000173641.17"	0.19396185124517	0.64110429737848	0.928959808113332	0.0320031
protein_coding	FAM131C	"ENSG00000185519.8"	-0.107887566340252	0.882059686705676	0.980311672971073	0.00863583
protein_coding	EPHA2	"ENSG00000142627.12"	-0.445435736264469	0.107895437557082	0.617741871809924	0.209193
protein_coding	ARHGEF19	"ENSG00000142632.16"	0.112887603905402	0.669527518977841	0.93706907640623	0.0282284
protein_coding	CPLANE2	"ENSG00000132881.11"	0.0722430406236484	0.695254102877017	0.94239548270209	0.0257668
protein_coding	FBXO42	"ENSG00000037637.10"	-0.00352524554300155	0.976997605176772	0.995683082090899	0.00187887
protein_coding	SZRD1	"ENSG00000055070.16"	0.0222849445407927	0.699308658134323	0.942579796141186	0.0256819
protein_coding	NECAP2	"ENSG00000157191.19"	0.310795368358704	0.0561811162431768	0.544031160702448	0.264376
protein_coding	NBPF1	"ENSG00000219481.10"	-0.442152272557294	0.104609417027379	0.613794375549399	0.211977
protein_coding	CROCC	"ENSG00000058453.16"	-0.0120370964566152	0.944086953710081	0.992278056426584	0.00336661
protein_coding	MFAP2	"ENSG00000117122.13"	0.0764427622062824	0.848671243307241	0.973116057147978	0.0118354
protein_coding	ATP13A2	"ENSG00000159363.17"	-0.0933532170873546	0.669022736139954	0.936676720153003	0.0284103
protein_coding	SDHB	"ENSG00000117118.9"	0.252928806997897	0.103759176631822	0.61311572938584	0.212458
protein_coding	PADI1	"ENSG00000142623.10"	0.879809811035198	0.1200872176144	0.635176148174014	0.197106
protein_coding	RCC2	"ENSG00000179051.13"	-0.116283974417344	0.613663254522862	0.922955284958117	0.0348193
protein_coding	ARHGEF10L	"ENSG00000074964.16"	0.106677422607102	0.445540991425397	0.87430713262856	0.058336
protein_coding	ALDH4A1	"ENSG00000159423.16"	-0.00226014953227768	0.991803380748373	0.998199818590354	0.000782513
protein_coding	IFFO2	"ENSG00000169991.10"	-0.311810805210612	0.0602803263946534	0.55016921186766	0.259504
protein_coding	UBR4	"ENSG00000127481.14"	-0.416408292688821	0.124038342339572	0.638118404011524	0.195099
protein_coding	EMC1	"ENSG00000127463.14"	-0.151458443452987	0.285877334268601	0.787353628270212	0.10383
protein_coding	MRTO4	"ENSG00000053372.4"	-0.103580111654325	0.717618403225246	0.946897795039051	0.0236969
protein_coding	AKR7A3	"ENSG00000162482.4"	-0.146007214191198	0.860612779850707	0.974968406783121	0.0110095
protein_coding	AKR7A2	"ENSG00000053371.12"	0.240818057166024	0.114925643927542	0.629051864792361	0.201314
protein_coding	PQLC2	"ENSG00000040487.12"	0.181057577198025	0.295431366039685	0.794911419251099	0.0996813
protein_coding	CAPZB	"ENSG00000077549.17"	0.0677899115736025	0.496720732861061	0.893609834817567	0.0488521
protein_coding	MINOS1	"ENSG00000173436.14"	0.379382592870614	0.0377407922063761	0.494347114216463	0.305968
protein_coding	NBL1	"ENSG00000158747.14"	0.264088725457488	0.0954732808543837	0.604497678433743	0.218605
protein_coding	TMCO4	"ENSG00000162542.13"	0.0900921650718682	0.558103047494404	0.910428434654948	0.0407542
protein_coding	OTUD3	"ENSG00000169914.5"	-0.248179683149934	0.182152913953877	0.709865472770506	0.148824
protein_coding	PLA2G5	"ENSG00000127472.10"	0.957383265753784	0.0370769891213218	0.49121125349383	0.308732
protein_coding	CAMK2N1	"ENSG00000162545.5"	-0.0227285513793086	0.876281656523109	0.978887754623092	0.0092671
protein_coding	MUL1	"ENSG00000090432.6"	0.178284870135776	0.175781770478564	0.705366307097941	0.151585
protein_coding	CDA	"ENSG00000158825.5"	0.365045233492816	0.359364914303598	0.836197172354329	0.0776913
protein_coding	PINK1	"ENSG00000158828.7"	0.409521117080485	0.0783711879160039	0.588400866348517	0.230327
protein_coding	DDOST	"ENSG00000244038.9"	0.00177295008172785	0.984316947192257	0.99698724699752	0.0013104
protein_coding	KIF17	"ENSG00000117245.12"	-0.164454555095114	0.784837968364184	0.960250469854148	0.0176155
protein_coding	SH2D5	"ENSG00000189410.11"	-0.0698705058455385	0.899398842173104	0.986964613353072	0.00569842
protein_coding	HP1BP3	"ENSG00000127483.17"	-0.305713596819612	0.0120906353375438	0.348183595902676	0.458192
protein_coding	EIF4G3	"ENSG00000075151.20"	-0.29180263965776	0.0282678945109369	0.453048057762049	0.343856
protein_coding	ECE1	"ENSG00000117298.15"	-0.177068993805921	0.219834337730573	0.738686753974313	0.13154
protein_coding	NBPF3	"ENSG00000142794.18"	-0.227983481755894	0.283081455499914	0.785093877216014	0.105078
protein_coding	ALPL	"ENSG00000162551.13"	0.321480909317455	0.151929810061064	0.678481626364191	0.168462
protein_coding	USP48	"ENSG00000090686.15"	-0.103510289371861	0.30228137034181	0.798920664204534	0.0974963
protein_coding	HSPG2	"ENSG00000142798.19"	-0.617627799458696	0.0425456022352363	0.510398426964764	0.292091
protein_coding	AL031281.2	"ENSG00000285721.1"	-0.165137305392976	0.819022023402344	0.968312489264879	0.0139845
protein_coding	CDC42	"ENSG00000070831.15"	-0.0244489641071367	0.953949910620067	0.993605368122594	0.00278607
protein_coding	ZBTB40	"ENSG00000184677.17"	-0.287106063858887	0.0528647610531797	0.534224816487365	0.272276
protein_coding	EPHB2	"ENSG00000133216.16"	-0.614489391856952	0.077248197902383	0.588400866348517	0.230327
protein_coding	KDM1A	"ENSG00000004487.16"	-0.0944883677159029	0.335786865586076	0.82117123286469	0.0855663
protein_coding	LUZP1	"ENSG00000169641.13"	-0.276909089265857	0.0461224401715742	0.519134688360569	0.28472
protein_coding	HTR1D	"ENSG00000179546.4"	0.779048596260929	0.551744743756205	0.908759250865548	0.0415512
protein_coding	HNRNPR	"ENSG00000125944.19"	-0.238067213782156	0.0981654138276564	0.605273511452183	0.218048
protein_coding	ZNF436	"ENSG00000125945.14"	0.112285102943699	0.617640262612929	0.924104639628439	0.0342788
protein_coding	TCEA3	"ENSG00000204219.10"	0.485487512914808	0.00514786339633105	0.272804075158585	0.564149
protein_coding	ASAP3	"ENSG00000088280.18"	0.0845941251262905	0.773031318893549	0.958850632061972	0.018249
protein_coding	E2F2	"ENSG00000007968.6"	-0.997719336405598	0.0754408550948915	0.583110011274034	0.23425
protein_coding	ID3	"ENSG00000117318.8"	-0.0169319644198477	0.980430472862071	0.99636441901542	0.00158179
protein_coding	RPL11	"ENSG00000142676.14"	0.108937772568237	0.497253506037522	0.893609834817567	0.0488521
protein_coding	ELOA	"ENSG00000011007.12"	-0.251939146875655	0.186760191321585	0.714732180980851	0.145857
protein_coding	PITHD1	"ENSG00000057757.9"	0.178211320818085	0.445390182537525	0.87430713262856	0.058336
protein_coding	LYPLA2	"ENSG00000011009.10"	0.106072496705901	0.631258726226348	0.927117733656018	0.0328651
protein_coding	GALE	"ENSG00000117308.14"	0.199788044679669	0.223302691083158	0.740756091188475	0.130325
protein_coding	HMGCL	"ENSG00000117305.14"	0.195512602331666	0.269409983399638	0.77624578983101	0.110001
protein_coding	FUCA1	"ENSG00000179163.11"	0.472570011319977	0.136945220732033	0.662724798557578	0.178667
protein_coding	PNRC2	"ENSG00000189266.12"	0.120869922821172	0.254184383857395	0.765152333764402	0.116252
protein_coding	SRSF10	"ENSG00000188529.14"	-0.0930363975993698	0.247377206650592	0.758444528377396	0.120076
protein_coding	MYOM3	"ENSG00000142661.18"	0.393165703940604	0.569528673639915	0.913632100467881	0.0392286
protein_coding	IL22RA1	"ENSG00000142677.3"	0.377936012377601	0.557144396039688	0.910341630744121	0.0407956
protein_coding	STPG1	"ENSG00000001460.17"	0.0584815241148952	0.814567372796848	0.967592197687169	0.0143076
protein_coding	NIPAL3	"ENSG00000001461.16"	0.0171414821658608	0.962651334046508	0.994272306509342	0.00249466
protein_coding	RCAN3	"ENSG00000117602.11"	0.0366581855275697	0.783974400198493	0.960250469854148	0.0176155
protein_coding	SRRM1	"ENSG00000133226.16"	-0.292281427229363	0.0220619382875004	0.422065372548572	0.37462
protein_coding	CLIC4	"ENSG00000169504.14"	-0.154615051905677	0.336200758307153	0.821378957704034	0.0854564
protein_coding	SYF2	"ENSG00000117614.9"	0.32933697183831	0.0317752125600206	0.472110088092169	0.325957
protein_coding	RSRP1	"ENSG00000117616.17"	-0.0953306688298073	0.520704483459388	0.899619120512064	0.0459413
protein_coding	TMEM50A	"ENSG00000183726.10"	0.198465984642728	0.215688392156007	0.735122569332178	0.13364
protein_coding	RHCE	"ENSG00000188672.18"	0.513533760493533	0.532352693355351	0.903213844394201	0.0442094
protein_coding	MACO1	"ENSG00000204178.10"	-0.0647585486032019	0.666121722026466	0.935536928874184	0.0289391
protein_coding	LDLRAP1	"ENSG00000157978.11"	0.287939344105741	0.0395251086373119	0.500221863898899	0.300837
protein_coding	MAN1C1	"ENSG00000117643.14"	0.722910979599885	0.401864164608339	0.856647875125643	0.0671977
protein_coding	SELENON	"ENSG00000162430.16"	-0.119457114962594	0.554212467162671	0.909972916001238	0.0409715
protein_coding	MTFR1L	"ENSG00000117640.17"	0.142849595793758	0.129839776564898	0.649121111170364	0.187674
protein_coding	AUNIP	"ENSG00000127423.10"	-0.627995146739407	0.180601700746619	0.708016122882114	0.149957
protein_coding	PAQR7	"ENSG00000182749.5"	0.178403193546101	0.319012912420792	0.810623028698156	0.0911811
protein_coding	STMN1	"ENSG00000117632.22"	-0.268999528600929	0.396998844120197	0.854858026295597	0.068106
protein_coding	PAFAH2	"ENSG00000158006.13"	0.0468908017325483	0.764178327869528	0.955323060520185	0.0198497
protein_coding	TRIM63	"ENSG00000158022.6"	0.268083139394127	0.776282858126016	0.958899530510939	0.0182269
protein_coding	PDIK1L	"ENSG00000175087.9"	-0.149637284189155	0.533502924636273	0.903420532694585	0.04411
protein_coding	ZNF593	"ENSG00000142684.8"	0.182629479327016	0.488332223956588	0.889602718947256	0.0508039
protein_coding	CNKSR1	"ENSG00000142675.17"	-0.698614341208613	0.52742548011987	0.90151842429089	0.0450254
protein_coding	CEP85	"ENSG00000130695.15"	-0.291331614126594	0.0801400384710569	0.592644442146166	0.227206
protein_coding	SH3BGRL3	"ENSG00000142669.14"	0.0546989722420488	0.761147721266426	0.955323060520185	0.0198497
protein_coding	UBXN11	"ENSG00000158062.20"	0.0703583043729427	0.7203117193145	0.947009298767532	0.0236458
protein_coding	DHDDS	"ENSG00000117682.16"	0.0535118344958865	0.82504713474559	0.969548389635299	0.0134305
protein_coding	HMGN2	"ENSG00000198830.10"	-0.334427823530433	0.146274441145525	0.673437233379085	0.171703
protein_coding	RPS6KA1	"ENSG00000117676.13"	0.566075825899473	0.0333983034692616	0.477604020671062	0.320932
protein_coding	ARID1A	"ENSG00000117713.19"	-0.416458053766989	0.0343261019222713	0.479080895092957	0.319591
protein_coding	PIGV	"ENSG00000060642.10"	0.39116057884022	0.0940483207216056	0.604259580526565	0.218776
protein_coding	ZDHHC18	"ENSG00000204160.11"	0.0346135933948386	0.878388000260998	0.979096449788137	0.00917452
protein_coding	GPN2	"ENSG00000142751.14"	0.0104130016164303	0.923431568300004	0.991392341836808	0.00375444
protein_coding	GPATCH3	"ENSG00000198746.12"	0.261594192827129	0.10993603134661	0.621342976043719	0.206669
protein_coding	NUDC	"ENSG00000090273.13"	-0.0245223695788016	0.924755468880036	0.991392341836808	0.00375444
protein_coding	TRNP1	"ENSG00000253368.3"	0.0266214862818227	0.86573538628636	0.976152721506726	0.0104822
protein_coding	TENT5B	"ENSG00000158246.7"	0.180573899639688	0.438980395571876	0.871838962086559	0.0595637
protein_coding	SLC9A1	"ENSG00000090020.10"	-0.253635844611008	0.0711391016519739	0.572420495624887	0.242285
protein_coding	WDTC1	"ENSG00000142784.15"	0.140348876642289	0.403757733792529	0.857656940025391	0.0666864
protein_coding	TMEM222	"ENSG00000186501.14"	0.208507261924064	0.178372540756548	0.705402293441651	0.151563
protein_coding	MAP3K6	"ENSG00000142733.15"	0.027520372035147	0.85290920222156	0.9742765456495	0.0113178
protein_coding	GPR3	"ENSG00000181773.6"	-0.150106054580535	0.653660435247284	0.931900637519553	0.0306304
protein_coding	WASF2	"ENSG00000158195.10"	-0.161126267852542	0.227335627404979	0.742799509348991	0.129128
protein_coding	AHDC1	"ENSG00000126705.14"	-0.312857922583207	0.118352715806365	0.633047887948314	0.198563
protein_coding	IFI6	"ENSG00000126709.14"	1.33588968595219	0.0119922249671401	0.348121115525411	0.45827
protein_coding	FAM76A	"ENSG00000009780.15"	0.174668704374047	0.340588008259773	0.823749636782662	0.0842048
protein_coding	STX12	"ENSG00000117758.13"	0.0847084933362656	0.638030191678219	0.928100760176258	0.0324049
protein_coding	PPP1R8	"ENSG00000117751.17"	0.0058029275137456	0.96594126331341	0.994604908746464	0.0023494
protein_coding	THEMIS2	"ENSG00000130775.15"	0.165401214162864	0.589919580035589	0.916343890550938	0.0379415
protein_coding	RPA2	"ENSG00000117748.9"	0.12871934718556	0.508957835455616	0.896335570710659	0.0475294
protein_coding	XKR8	"ENSG00000158156.7"	0.0594661431236189	0.738288033565126	0.951073517827588	0.0217859
protein_coding	EYA3	"ENSG00000158161.15"	-0.4060282076198	0.00236561261072107	0.214615061471559	0.66834
