"GeneType"	"GeneSymbol"	"ENSG"	"baseMean"	"log2FoldChange"	"lfcSE"	"stat"	"pvalue"	"padj"	"AS01001"	"AS01002"	"AS01003"	"AS01004"	"AS01005"	"AS01006"	"AS01007"	"AS01008"	"AS01009"	"AS01010"	"AS01011"	"AS01012"	"AS01013"	"AS01014"	"AS01015"	"AS01016"	"AS01017"	"AS01018"
protein_coding	RAD54L	"ENSG00000085999.11"	235.502760451824	-1.53123355573447	0.431193822865436	-3.55114909939777	0.00038355306628921	0.0077679918561236	313.499519842952	267.186465941653	299.281198393213	313.608703097766	100.385572380137	129.124311738054	247.30228161854	206.685268591703	233.814603589361	281.982673222859	77.2504367764433	41.3255755530043	417.883408105888	257.395822370609	308.456119810834	301.497792538662	132.723805460465	309.646129100694
protein_coding	STIL	"ENSG00000123473.15"	465.931935371033	-1.31972093055195	0.313850267104367	-4.20493805128128	2.61153676727154e-05	0.00114935518377971	626.999039685905	458.335676753666	675.404866644143	704.140295634607	273.121106836049	287.819076545891	577.615119304841	435.291702034041	342.118337719498	519.124065076946	214.36996205463	211.547589140379	715.932603593175	350.141685492003	443.799111156403	666.410249928628	269.29467774587	615.309671331926
protein_coding	RAB3B	"ENSG00000169213.6"	2324.08865227234	-1.06380521533426	0.356703775850084	-2.9823211509299	0.00286071738754805	0.0304150166753147	3649.04996665686	2714.107578933	3475.09959080227	4036.47931377093	1880.19463944419	2210.8842078508	2995.2975647784	2528.24101277325	2021.33230895218	2739.62982516521	1317.11994703836	1801.59830565598	1954.21946731871	1159.84433319226	2014.40731305034	1805.64914129243	907.907770686076	2622.53345354093
protein_coding	ORC1	"ENSG00000085840.12"	154.595416413637	-1.93468424538162	0.457414279137889	-4.22961051637482	2.34096254235042e-05	0.0010574056865538	252.277391388773	143.625926355988	224.46089879491	224.851522975757	76.8718347055103	64.0693149845305	196.285377368561	114.825149217613	97.1697053877864	175.915796139031	45.3846316061604	34.4379796275036	359.502637855801	97.9563048697866	151.080548478776	277.021956982017	54.8207022554093	192.159816451556
protein_coding	NDC1	"ENSG00000058804.11"	937.084095490641	-1.04329099701207	0.281798569726057	-3.7022579569026	0.000213689188259224	0.00511276250432102	1202.27593636742	1097.25983444023	1258.80098648497	1084.809979269	511.875981686104	646.607240459262	1058.38458986396	882.065918989843	843.149631125272	964.949881762628	498.265317208059	400.464505954114	1578.32924483131	788.860880706686	965.236837503289	1370.64679117207	649.192526708794	1066.33763429853
protein_coding	DEPDC1	"ENSG00000024526.16"	932.237807498816	-1.37168046137965	0.440672873470484	-3.1126954799307	0.0018538719582457	0.0225902741482204	1190.6648430399	1145.83919188417	1241.61253927995	1089.74093372023	517.302228841787	592.394743164659	950.297928317395	839.26745428146	720.675314959416	1029.62480681374	292.586029290779	229.258550091667	1476.93106492326	814.91308944865	947.400939418989	1559.77824774614	611.683625165619	1530.30900459089
protein_coding	CDC7	"ENSG00000097046.12"	226.281099081967	-1.15534095505493	0.369371571541354	-3.12785564474764	0.00176086641995217	0.021800228285554	244.888513816717	218.607108497716	277.037325539663	254.437249683093	86.8199544909293	122.224539355104	220.496789554992	226.518703456563	206.485623949046	250.076376864309	102.356828728787	94.4584584068671	439.392112934867	231.343613628645	271.735153166687	358.237229510882	198.123941484462	269.820260406071
protein_coding	CCDC18	"ENSG00000122483.17"	295.476876972081	-1.49372159019859	0.207303185685772	-7.20549269543192	5.78343444944845e-13	6.63137491565219e-10	351.499461642098	298.868655579004	344.780029230019	384.614447195374	129.325557210447	188.26521787762	317.342438300713	344.475447652838	283.411640714377	379.426226966538	143.878938496126	170.222013587375	438.367888895392	308.45815150486	305.308608384192	466.153413556086	163.500340059993	300.685308644404
lincRNA	LINC01776	"ENSG00000226053.1"	15.5126758421629	-2.6083569699429	0.673615052601603	-3.87217738064052	0.000107867402953681	0.00310865845702995	24.2777405938987	23.2336057340568	32.3547241506176	27.6133449268473	6.33062168163026	2.95704530697833	31.9936518177831	24.0088948364099	17.2071353290872	31.9062963585498	3.86252183882217	3.93576910028613	10.2422403947522	8.33670679742865	12.5900457065646	14.462993738017	1.9235334124705	1.99129343473115
protein_coding	PSRC1	"ENSG00000134222.16"	661.141125260341	-1.03682251160819	0.318800250791658	-3.25226378910779	0.00114489713069987	0.0162377132542457	795.88766990433	864.923777099661	750.225166242446	839.24844759811	383.454799001604	427.785887742865	671.866688173445	580.388936045388	657.919880229804	722.634495904453	343.764443655173	247.953453318026	988.376198093583	660.68401369622	644.190671985891	946.769820850188	495.309853711154	879.156051433804
antisense	AC234582.1	"ENSG00000231064.7"	7.22829094697615	-2.38547482791779	0.803607632532562	-2.968457156635	0.00299298822903925	0.031307707047059	7.38887757205612	5.28036493955837	2.0221702594136	12.8204815731791	1.80874905189436	9.85681768992777	7.78223963135264	7.30705495021172	8.0974754489822	6.89865867211888	2.89689137911662	6.88759592550072	13.3149125131778	11.4629718464644	7.34419332882937	10.0128418186271	0.96176670623525	7.96517373892461
protein_coding	IQGAP3	"ENSG00000183856.10"	1479.60997587398	-1.66986113595595	0.407585850704966	-4.09695560596064	4.18619144072132e-05	0.00161896350938915	1867.27491785247	1325.37159982915	2186.97713555581	2091.71087820869	571.564700398618	818.115868264005	1782.99756887213	1526.13061960136	1401.87543710504	1483.21161450556	505.990360885704	428.998831931188	2041.2785106741	1308.8629671963	1763.6555693946	2158.32368090407	724.210329795144	2646.4289747577
antisense	AL513323.1	"ENSG00000228560.1"	14.5063911134689	-3.12832886225242	0.765407221375741	-4.08714312445285	4.36717722212994e-05	0.00166064142023135	20.055524838438	24.2896787219685	41.4544903179788	39.4476356097819	2.71312357784154	7.88545415194222	12.9703993855877	8.35091994309911	14.1705820357189	13.7973173442378	2.89689137911662	9.83942275071532	17.4118086710787	9.37879514710723	9.44253427992348	21.1382216171017	2.88530011870575	2.98694015209673
protein_coding	CFAP45	"ENSG00000213085.9"	20.5665603387787	-1.72291466521494	0.404970480346074	-4.25442038082033	2.09591218604561e-05	0.000982442359911818	21.1110787773032	10.5607298791167	20.221702594136	33.5304902683146	13.5656178892077	21.6849989178411	25.076105478803	24.0088948364099	14.1705820357189	29.3192993565052	6.75941321793879	21.6467300515737	26.6298250263556	15.6313252451787	15.7375571332058	40.0513672745085	10.5794337685878	19.9129343473115
protein_coding	SLAMF1	"ENSG00000117090.14"	36.309121463298	-1.58624484933964	0.426703042830156	-3.71744442884375	0.000201248235665677	0.00489364796220649	32.7221721048199	25.3457517098802	43.4766605773924	37.4752538292928	6.33062168163026	30.5561348387761	40.6405847415082	35.4914097581712	52.6335904183843	56.0516017109659	11.5875655164665	21.6467300515737	53.2596500527112	39.5993572877861	46.1635009240703	48.9516711132882	29.8147678932928	41.8171621293542
protein_coding	C1orf226	"ENSG00000239887.4"	12.6944025179197	-1.99905559945587	0.588887571515122	-3.39463031001416	0.000687213274799302	0.0114325904845518	26.388848471629	7.39251091538171	12.1330215564816	27.6133449268473	3.61749810378872	5.91409061395666	16.4291725550778	10.4386499288739	12.1462131734733	22.4206406843864	4.82815229852771	12.7912495759299	19.4602567500291	12.505060196143	14.6883866576587	10.0128418186271	6.73236694364675	2.98694015209673
protein_coding	CCDC190	"ENSG00000185860.13"	113.485916138507	-2.17425807398103	0.409514702650315	-5.30935289968729	1.10015134458192e-07	2.10241742850489e-05	256.499607144234	157.354875198839	110.208279138041	227.810095646491	47.9318498752006	27.5990895317978	189.367831029581	130.483124110924	106.279365267891	177.640460807061	27.0376528717552	31.486152802289	146.464037644956	58.3569475820005	70.2944218616526	150.192627279407	48.0883353117625	79.6517373892461
protein_coding	NUF2	"ENSG00000143228.12"	740.949128405814	-1.62915028278177	0.525377527169514	-3.10091353080681	0.0019292461910843	0.0230797301158126	842.332043214397	912.447061555686	993.896682501785	830.372729585909	299.347968088517	411.029297669988	743.636231440364	701.477275220325	668.041724541032	820.940381982147	184.435417803758	171.205955862447	1315.10366668618	713.830519529828	790.025368086931	1398.46024066826	502.042220654801	1038.4595262123
protein_coding	C1orf112	"ENSG00000000460.16"	265.815414714075	-1.13205281277975	0.321301131124771	-3.5233390209888	0.000426145881343755	0.00823882037264593	311.388411965222	359.064815889969	336.691348192365	345.166811585592	208.910515493799	180.379763725678	313.018971838851	243.220543342761	245.960816762834	291.468328897023	119.738177003487	98.3942275071532	371.793326329503	240.722408775752	247.604232229105	409.413976583865	148.112072760229	313.628715970157
protein_coding	NMNAT2	"ENSG00000157064.10"	635.562059096036	-1.58029925231141	0.213577848626952	-7.39917206990721	1.37036188378931e-13	2.04266142397635e-10	940.498559528857	783.606157030462	874.588637196382	967.453263329902	317.43545860746	291.761803621862	847.399426525066	786.030339644203	525.32371975272	886.477639367276	280.998463774313	268.616241094528	872.638881632883	586.695740869041	569.69956822205	873.342314180256	313.535946232692	454.014903118703
protein_coding	B3GALT2	"ENSG00000162630.5"	12.5445025955222	-4.47806685820126	1.20159933903983	-3.72675542729542	0.000193960501006572	0.00477880202975862	21.1110787773032	12.6728758549401	7.0775959079476	20.7100086951355	0.90437452594718	0	37.1818115720182	16.7018398861982	29.3533485025605	35.3556256946093	0	5.90365365042919	7.16956827632651	3.12626504903574	19.934239035394	6.67522787908476	1.9235334124705	0
protein_coding	ASPM	"ENSG00000066279.17"	1874.39709447735	-2.14514000176643	0.537014599190176	-3.99456552019503	6.48129968284776e-05	0.00217101692297817	2059.38573472593	1480.61432905217	2786.55061747194	2690.32874858713	624.018422903555	979.767678378821	2051.91718279998	1792.31619278765	1393.77796165606	2054.0756196234	476.055816634832	503.778444836624	3227.3299483864	1579.80593811273	2211.65136245319	3640.22427006089	795.381066056552	3392.16836606452
protein_coding	KIF14	"ENSG00000118193.11"	739.73185158163	-1.77386654647729	0.410579411194802	-4.32039819365338	1.55747899142957e-05	0.000806103536328096	968.998515878216	676.942785251383	999.963193280026	1056.21044345191	297.539219036622	388.358616983154	865.557985664889	672.249055419478	610.347211967033	876.129651359098	237.545093087563	195.804512739235	1142.00980401486	629.421363205863	861.368960424131	1262.73060712687	399.133183087629	1174.86312649138
protein_coding	CD34	"ENSG00000174059.16"	30.7195665435147	-2.00984548766828	0.560640750752365	-3.5849079557116	0.000337197105621556	0.00707923951604918	51.7221430043928	31.6821896373502	46.5099159665128	48.3233536219829	5.42624715568308	5.91409061395666	67.4460768050563	48.0177896728199	44.5361149694021	51.7399400408916	7.72504367764433	17.7109609512876	20.4844807895043	35.4310038890717	25.1800914131293	17.8006076775594	16.3500340059993	10.9521138910213
protein_coding	NEK2	"ENSG00000117650.12"	434.157466762546	-1.6336487379271	0.561042028165444	-2.91181169309006	0.00359339192544036	0.034985695650303	561.554695476265	520.643983040455	544.974884911965	510.846881146676	200.771144760274	251.348851093158	415.91747363118	403.975752247419	362.362026341953	462.210131031965	98.4943068899652	82.6511511060087	767.143805566936	413.709074822397	484.716759702738	824.390643066967	279.874111514458	629.248725375045
protein_coding	DTL	"ENSG00000143476.17"	516.015917675544	-1.70752058831365	0.397935088687489	-4.29095256200093	1.77908320432733e-05	0.000883967141456771	762.109943860645	649.484887565679	836.167402267524	782.049375963927	245.989871057633	256.277259938122	664.084448542092	555.336176216091	387.666637120023	584.661322462075	140.982047117009	143.655572160444	798.894750790668	348.057508792646	468.979202569533	805.477497409561	277.950578101987	580.462036224131
protein_coding	CENPF	"ENSG00000117724.12"	3530.62554943011	-1.89171002118181	0.498447947462871	-3.79520074425169	0.000147524041526365	0.00398368362860868	4162.04918094532	2850.34099437361	5009.9268176972	4969.41589594228	1267.028710852	1949.67853906771	3866.90840348989	3717.20323967199	2851.32354247286	3908.09013775535	1026.46517866699	1004.60506284803	5144.67735028401	3135.64384418285	4460.02369155052	6235.77537704501	1779.26840653521	6212.8355163612
protein_coding	RGS7	"ENSG00000182901.16"	106.385006249467	-1.1006163609057	0.30654766715557	-3.59035960416281	0.00033022206195252	0.00696222072908665	157.277536890909	148.906291295546	145.596258677779	162.72149689035	69.6368384979329	68.9977238294944	148.727246288073	154.492018947333	97.1697053877864	150.045826118586	63.7316103405657	44.2774023782189	103.446627986997	79.1987145755721	108.064558981346	90.1155763676442	54.8207022554093	67.7039767808592
protein_coding	EXO1	"ENSG00000174371.16"	316.312414041965	-1.76049340928259	0.346774420517986	-5.07676836905356	3.83908413992773e-07	5.45003697045359e-05	390.554957380109	331.606918204265	504.531479723693	440.827327939313	131.134306262341	159.68044657683	379.600355351535	335.080662716852	258.107029936308	397.53520598085	104.288089648198	96.4263429570101	524.40270821131	312.626504903574	367.209666441469	448.352805878526	144.265005935288	367.393638707898
protein_coding	GEN1	"ENSG00000178295.14"	440.007457551583	-1.0760153791819	0.254220968782116	-4.23259884633716	2.3100632995278e-05	0.00104662016847299	590.054651825624	436.158144007521	541.941629522845	530.570698951567	270.407983258207	321.332256691645	543.02738760994	460.344461863338	350.21581316848	523.43572674702	247.201397684619	221.387011891095	668.818297777315	348.057508792646	423.864872121009	619.683654775035	276.027044689517	547.605694551067
protein_coding	CENPO	"ENSG00000138092.10"	762.67067322008	-1.01258224579321	0.273399573458294	-3.70367163702863	0.000212501288114968	0.00510071529893995	934.165235895666	803.671543800784	1125.33774936367	1016.76280784213	534.485344834784	551.981790635955	872.475532003869	683.731570341239	686.261044301242	768.33810960724	429.705554568966	363.074699501395	1063.14455297527	654.431483598149	840.385550913189	1009.07194772165	420.292050624804	970.755549431437
protein_coding	CENPA	"ENSG00000115163.14"	307.230119761603	-1.46564411947085	0.413876535800546	-3.54125927104302	0.000398222057563792	0.00796764830878642	322.999505292739	364.345180829527	427.689009865977	315.581084878255	145.604298677496	155.737719500859	313.018971838851	290.194468022694	333.008677839393	337.17194259981	112.013133325843	62.9723056045781	471.143058158599	341.804978694575	372.455518819204	611.895888916103	200.047474896932	352.458937947414
protein_coding	RASGRP3	"ENSG00000152689.17"	32.6598540313239	-1.68049997717847	0.599685797152086	-2.80230078010715	0.00507395433743462	0.0443555008000513	49.6110351266625	48.579357443937	25.27712824267	66.0747896463847	21.7049886227323	10.8424994589205	71.7695432669188	66.8073595447928	36.4386395204199	56.9139340449808	16.4157178149942	14.759134126073	41.9931856184838	17.7155019445359	15.7375571332058	14.462993738017	4.80883353117625	7.96517373892461
protein_coding	SLC8A1	"ENSG00000183023.18"	454.105565010734	-1.09596610768651	0.243068482342012	-4.50887789781162	6.51714014353296e-06	0.000460400431182475	612.221284541792	511.13932614925	650.127738401473	642.996460439445	215.241137175429	310.489757232725	565.509413211625	496.879736614397	461.556100591985	427.716837671371	272.307789636963	280.423548395387	521.330036092884	355.352127240396	552.912840613297	503.979704870899	249.09757691493	544.61875439897
protein_coding	AC092835.1	"ENSG00000233757.6"	21.941395867853	-1.11683553897141	0.387816719618572	-2.87980244913072	0.00397924421732066	0.0376361765884402	22.1666327161683	19.0093137824101	20.221702594136	29.5857267073364	12.6612433632605	17.74227184187	19.8879457245679	26.0966248221847	27.3289796403149	27.5946346884755	14.4844568955831	33.4540373524321	19.4602567500291	27.0942970916431	25.1800914131293	24.4758355566441	10.5794337685878	17.9216409125804
protein_coding	NCAPH	"ENSG00000121152.9"	541.91181654941	-1.86551337819403	0.430049214413773	-4.33790672245973	1.43846175471793e-05	0.000767138869094985	755.776620227454	537.541150847042	730.00346364831	727.808877000476	207.101766441904	311.475439001718	637.278956478544	376.835262432347	410.946879035847	627.777939162818	148.707090794653	136.767976234943	1109.23463475166	401.204014626254	504.650998738133	1076.93676449234	311.612412820221	742.75245115472
protein_coding	CCDC138	"ENSG00000163006.11"	51.4032152374962	-1.38885472564425	0.480647994085497	-2.88954649293138	0.00385797952525057	0.0368459401560077	68.6110060262354	41.1868465285553	89.9865765439052	63.1162169756511	38.8881046157288	33.5131801457544	57.0697572965861	43.8423297012703	20.2436886224555	63.8125927170996	19.3126091941108	17.7109609512876	91.1559395132941	36.4730922387503	43.0159894974292	106.803646065356	30.776534599528	59.7388030419346
protein_coding	BUB1	"ENSG00000169679.14"	1388.90505585832	-1.60449577654536	0.425179066640939	-3.7736941971801	0.000160847905695305	0.00426619018201817	1913.71929116253	1568.26838704884	1779.50982828397	1807.68790181826	713.551500972325	852.614730178752	1468.24921044853	1216.10271671381	1120.48816525291	1396.11604877006	442.258750545138	357.171045850966	2490.91286400372	1149.42344969547	1292.57802587397	2510.99822051572	723.248563088908	2197.39230522583
protein_coding	CKAP2L	"ENSG00000169607.12"	847.897372669542	-1.78672869854127	0.430644592087123	-4.14896351044809	3.33984037275784e-05	0.00138643315857826	1103.05386611409	788.88652197002	1260.82315674438	1268.24148485449	312.913585977724	447.499523122721	959.809554533493	804.819909516176	734.845896995135	1064.98043250835	283.895355153429	194.820570464163	1398.06581388367	653.38939524847	783.730345233649	1408.47308248688	487.615720061272	1306.28849318364
protein_coding	SPC25	"ENSG00000152253.8"	288.644923638989	-1.57063924424927	0.453091588759267	-3.46649393459337	0.000527293631656166	0.00946968538971905	390.554957380109	321.046188325149	363.990646694448	305.71917597581	158.265542040757	186.293854339635	294.860412699028	249.483733300086	272.277611972026	317.338298917469	94.6317850511431	56.0847096790773	544.887189000814	236.554055377038	242.358379851369	617.45857881534	164.462106766228	379.341399316285
protein_coding	CDCA7	"ENSG00000144354.13"	89.1447076693666	-2.29239731420561	0.674219950083201	-3.40007339433181	0.000673677678114959	0.0112829656966085	123.499810847224	70.7568901900821	145.596258677779	121.301479500079	15.3743669411021	29.5704530697833	103.763195084702	61.5880345803559	52.6335904183843	83.6462363994414	10.621935056761	13.7751918510014	301.121867605713	44.809799036179	83.9336380437642	139.067247480932	44.2412684868215	159.303474778492
protein_coding	TTN	"ENSG00000155657.26"	73.3977244091998	-3.38145322180426	0.626335064782156	-5.39879277392901	6.70908129024451e-08	1.44935602481717e-05	109.777609641977	53.8597223834953	163.795791012502	204.141514280621	28.0356103043626	37.4559072217255	108.951354838937	87.6846594025406	48.5848526938932	106.066877083828	6.75941321793879	10.8233650257869	86.0348193159181	25.0101203922859	45.1143304485233	134.617095561543	7.694133649882	56.7518628898379
protein_coding	C2orf88	"ENSG00000187699.10"	153.038759460854	-1.09638348433653	0.258765574423872	-4.23697582948415	2.26550513344912e-05	0.00103587789936174	213.221895650762	214.38281654607	204.239196200774	210.058659622089	98.5768233282427	128.138629969061	146.133166410955	129.439259118036	129.559607183715	203.510430827507	90.7692632123209	134.8000916848	164.90007035551	125.05060196143	132.195479918929	165.768158997271	81.7501700299963	182.203349277901
protein_coding	CAVIN2	"ENSG00000168497.4"	984.032517948665	-1.5225794760589	0.281484409413616	-5.40910766330084	6.33395458309368e-08	1.3884401031705e-05	1402.8311847518	1177.52138152152	1054.56179028419	1487.17586248878	340.04482175614	454.39929550567	1317.79257757571	1173.30425200542	1022.306275434	1418.53668945444	431.636815488377	381.769602727754	1196.29367810705	842.007386540293	1026.08872508502	1371.75932915192	717.477962851497	897.077692346385
protein_coding	CCDC150	"ENSG00000144395.17"	96.1252932941413	-1.11030704871973	0.317611316971081	-3.49580442947762	0.000472634969917649	0.00880684463778178	136.166458113606	87.6540579966689	117.285875045989	153.845778878149	64.2105913422498	74.9118144434511	114.139514593172	88.728524395428	72.8772790408398	100.892883079739	60.8347189614491	43.2934601031474	123.931108776501	69.8199194284649	84.9828085193113	144.62993738017	59.6295357865855	132.421013409622
protein_coding	SGO2	"ENSG00000163535.17"	744.144590521231	-1.40114893811911	0.454555541377282	-3.08245926091606	0.00205297829245746	0.0239588421884533	830.72094988688	803.671543800784	934.242659849084	818.538438902975	328.287952918827	456.370659043656	687.43116743615	687.907030312789	573.908572446613	858.020672344786	233.682571248741	210.563646865308	1173.7607492386	747.177346719542	777.435322380366	1365.08410127283	589.562990922209	1318.23625379202
protein_coding	MPP4	"ENSG00000082126.17"	939.923159788783	-1.27622293492319	0.357303111497541	-3.57182149792718	0.000354507013334563	0.00734948753931154	1279.33137390457	1262.00722055445	1392.26422360626	1250.49004883009	593.26968902135	818.115868264005	1124.96597337664	917.557328748014	850.234922143131	1042.55979182397	362.111422389578	258.776818343813	1364.26642058099	750.303611768578	737.566844309578	1377.32201905115	559.748223028916	977.725076452996
protein_coding	IKZF2	"ENSG00000030419.16"	136.742664410925	-1.17161691276294	0.182930823253515	-6.40469928427124	1.506660419671e-10	9.76446965896342e-08	156.221982952044	160.523094162574	193.117259773999	173.56959668304	71.4455875498273	95.6111315922994	148.727246288073	156.579748933108	170.046984428626	161.256146460779	74.3535453973267	96.4263429570101	118.809988579125	184.449637893109	178.358980842999	137.954709501085	64.4383693177618	119.477606083869
protein_coding	BARD1	"ENSG00000138376.10"	272.378754966986	-1.32680902049188	0.342443173799663	-3.87453779781897	0.000106827262200063	0.00309197508806628	408.499374340817	243.952860207597	378.145838510343	402.365883219776	134.75180436613	139.966811196974	339.824463902399	264.097843200509	191.302857482205	360.454915618212	138.085155737892	140.703745335229	395.350479237433	218.838553432502	214.030777011599	345.99931173256	169.270940297404	417.175974576177
TEC	AC012513.3	"ENSG00000279348.1"	76.8026997328466	-1.36522216554975	0.321563984761226	-4.24556924981346	2.18039153311444e-05	0.00100214132131313	117.166487214033	55.9718683593187	110.208279138041	115.384334158612	28.9399848303098	39.4272707597111	130.56868714825	97.0794443385271	80.974754489822	118.139529760036	54.0753057435103	58.0525942292204	91.1559395132941	65.6515660297506	57.7043761550879	75.6525826296272	37.5089015431748	48.7866891509133
protein_coding	SP140	"ENSG00000079263.18"	52.4250340814836	-2.16281893627389	0.608718610563231	-3.55306852582129	0.000380765263917473	0.0077417209776543	110.833163580842	95.0465689120506	65.720533430942	100.591470804944	35.27060651194	20.6993171488483	87.3340225296241	83.5091994309911	21.2558730535783	69.8489190552037	18.3469787344053	6.88759592550072	68.6230106448394	25.0101203922859	30.4259437908645	83.4403484885595	2.88530011870575	17.9216409125804
protein_coding	HJURP	"ENSG00000123485.11"	1048.36544332104	-1.51095367008358	0.410410198667097	-3.6815695004431	0.000231802580227576	0.00539040446313924	1488.33105379987	1275.7361693973	1500.45033248489	1550.29207946443	491.979742115266	645.621558690269	1233.91732821558	954.092603499073	813.796282622711	1172.77197426021	392.04596664045	278.455663845244	1613.15286217346	788.860880706686	915.925825152577	1515.27672855224	603.027724809502	1636.84320334901
protein_coding	FANCD2	"ENSG00000144554.10"	415.640168085363	-1.57070178027928	0.408210083394897	-3.84777800493431	0.00011919398463602	0.00335861159732422	520.388091860524	438.270289983344	627.883865547923	530.570698951567	188.109901397014	230.64953394431	447.046432156591	383.098452389671	354.264550892971	445.825816685683	134.22263389907	117.089130733512	663.697177579939	361.604657338468	461.635009240703	718.699534981459	248.135810208695	610.331437745098
protein_coding	SGO1	"ENSG00000129810.14"	253.186934249043	-1.37837648543576	0.450098701763573	-3.06238716093829	0.00219579245106006	0.0250390687538122	294.499548943379	299.924728566915	361.968476435035	301.774412414832	117.568688373133	161.651810114815	265.460840758362	228.606433442338	221.668390415888	263.873694208547	86.9067413734987	58.0525942292204	415.834960026937	230.301525278966	240.260038900275	433.889812140509	179.850374065992	395.271746794134
