"ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment"
"hsa05022","Pathways of neurodegeneration - multiple diseases",450,0.399543375588668,1.42689406063312,0.00020736817938321,0.00648041405961584,0.00420726535228762,3812,"tags=35%, list=17%, signal=30%","DDIT3/ATF4/XBP1/PPID/HSPA5/UBB/UBC/NDUFA3/COX5B/COX4I1/COX7C/UBA52/UQCR11/UQCRB/NDUFS8/ATP5F1E/NDUFA2/UQCRQ/COX7A2L/CAT/NDUFB10/NDUFB5/NDUFB1/DNAL4/NDUFB11/SOD1/MAP3K10/ATP5MC2/NDUFB8/NDUFA5/NDUFS7/NDUFA13/COX6C/NDUFS5/UQCRH/UQCR10/COX6B1/COX7B/UBE2L6/NDUFB2/ATXN3/CASP7/MAP2K2/SLC25A6/NDUFS4/ATP5PD/KLC4/GPX1/COX6A1/NDUFA1/ATP5PF/NDUFA4/RB1CC1/GPX8/SEM1/NDUFC1/NRBF2/ATP5PO/RPS27A/NDUFB3/NDUFA6/BAX/COX7A2/CCS/NDUFV1/NDUFB4/FAS/PTGS2/NDUFA8/SDHD/CDK5/TRAF2/BAD/PSMB3/IFT57/MAPK3/SDHA/COX7A1/NDUFS3/NDUFB6/PSMB4/NDUFA11/COX8A/ATP5F1D/PARK7/PSMB6/NDUFA9/SDHC/MAPK11/MAP1LC3A/RAC1/NDUFC2/UBE2L3/UQCRHL/OPTN/NDUFB7/FRAT1/FZD2/HTRA2/NDUFA12/NDUFAB1/PSMA1/ND3/DNAH14/VDAC2/PSMB5/ERN1/PSMB1/NDUFS6/SQSTM1/UQCRC1/DCTN6/PSMA5/ATG101/ACTR10/DCTN2/ATP5F1C/MAP1LC3B/NDUFA10/PSMD4/BID/ATP5F1A/DCTN3/NDUFS2/AXIN2/DLG4/ZFYVE1/WIPI2/FRAT2/PSMA2/UBA7/WIPI1/GPX3/EIF2AK3/PSMA3/SDHB/UQCRFS1/TARDBP/COX1/APP/CALM2/PSMB7/COX5A/SNCA/MAPK10/PSMA7/BCL2/TANK/NDUFB9/FIG4/RAB1A/PINK1/GPX7/DCTN4/PSMC6/PSMA4/ATP5MC3/ATP5PB/HRAS"
"hsa05208","Chemical carcinogenesis - reactive oxygen species",212,0.45732300876787,1.52135134504303,0.000647479166638466,0.0180215034714373,0.0117000621339933,2844,"tags=41%, list=13%, signal=36%","NFE2L2/NDUFA3/COX5B/COX4I1/COX7C/UQCR11/UQCRB/MGST3/NDUFS8/ATP5F1E/NDUFA2/UQCRQ/AKR1A1/COX7A2L/CAT/NDUFB10/NDUFB5/NDUFB1/NDUFB11/SOD1/GSTM3/ATP5MC2/NDUFB8/NDUFA5/NDUFS7/NDUFA13/COX6C/NDUFS5/UQCRH/UQCR10/MGST1/COX6B1/COX7B/NDUFB2/MAP2K2/SLC25A6/NDUFS4/ATP5PD/COX6A1/NDUFA1/ATP5PF/NDUFA4/NQO1/NDUFC1/ATP5PO/NDUFB3/NDUFA6/COX7A2/PTEN/NDUFV1/NDUFB4/NDUFA8/SDHD/BAD/MAPK3/SDHA/COX7A1/NDUFS3/NDUFB6/EPHX1/GSTM4/NDUFA11/COX8A/ATP5F1D/NDUFA9/SDHC/KEAP1/MAPK11/RAC1/NDUFC2/UQCRHL/NDUFB7/NDUFA12/NDUFAB1/ND3/VDAC2/HMOX1/NDUFS6/UQCRC1/NFKBIA/ATP5F1C/MGST2/NDUFA10/AKR1C2/ATP5F1A/NDUFS2"
"hsa04931","Insulin resistance",104,-0.553622119154433,-1.63406002532082,0.000808489210696173,0.0207719535671171,0.013485730963839,3054,"tags=38%, list=14%, signal=33%","PTPN11/RPS6KB2/IRS1/PRKCE/CREB5/RPS6KA3/PPARGC1B/PIK3R3/MAPK8/PTPRF/CREB3L1/IKBKB/TBC1D4/AKT1/PRKAB1/PIK3R1/MAPK9/PPP1R3E/PRKCD/PYGB/GYS1/RELA/PIK3CB/SLC27A4/PIK3CD/PDPK1/SLC2A1/AKT3/CREB3L2/PTPN1/PRKAG2/CRTC2/MLXIP/AKT2/MTOR/RPS6KA1/GSK3B/PRKAA1/OGA/RPS6KB1"
"hsa05135","Yersinia infection",128,-0.565921180316977,-1.72037277768113,0.00183639204178972,0.0383346838723603,0.0248879447768869,4352,"tags=51%, list=19%, signal=41%","TLR4/ELMO2/NFATC1/ITGB1/TNF/RAC2/CDC42/MAP2K3/ARF6/IRF3/MAP2K1/ACTR3/ACTB/MAP2K7/MAPK12/RHOG/MAPK14/MAPK13/NFATC3/ACTG1/RPS6KA3/PIK3R3/TAB2/GIT2/MAPK8/ITGA5/IKBKB/MYD88/WIPF2/AKT1/PIP5K1C/TICAM1/PIK3R1/MAPK9/LIMK1/SRC/GNAQ/MAPK1/CRKL/BCAR1/VAV2/RELA/WASF2/PIK3CB/PIK3CD/AKT3/PIP5K1A/ACTR2/DOCK1/NLRP3/MAP2K4/CHUK/ARHGEF7/ARHGEF12/AKT2/PKN2/PXN/IRAK1/ARHGEF1/ROCK2/RPS6KA1/PTK2/GSK3B/TAB1/PLCG1"
"hsa04714","Thermogenesis",225,0.430299571883934,1.44294716470504,0.00181282178198389,0.0383346838723603,0.0248879447768869,2844,"tags=40%, list=13%, signal=35%","COA5/NDUFA3/COX5B/COX4I1/COX7C/UQCR11/UQCRB/NDUFS8/ATF2/ATP5F1E/COX14/NDUFA2/UQCRQ/COX7A2L/NDUFB10/NDUFB5/NDUFB1/NDUFB11/ATP5MC2/RPS6/NDUFB8/ATP5ME/NDUFA5/NDUFS7/NDUFA13/COX6C/NDUFS5/UQCRH/UQCR10/COX6B1/COX7B/NDUFB2/NDUFS4/ATP5PD/COX6A1/COX19/NDUFA1/ATP5PF/NDUFA4/ATP5MG/CREB1/NDUFC1/ATP5PO/NDUFB3/NDUFA6/COX15/COX7A2/NDUFV1/NDUFB4/COA3/NDUFA8/SDHD/COX17/NDUFAF2/NDUFAF3/SDHA/NDUFAF7/COX7A1/NDUFS3/NDUFB6/CPT1C/COA6/MLST8/NDUFA11/COX8A/ATP5F1D/ATP5MF/NDUFA9/SDHC/MAPK11/NDUFC2/UQCRHL/AKT1S1/NDUFB7/NDUFAF8/NDUFA12/NDUFAB1/ND3/ADCY4/PPARG/NDUFS6/UQCRC1/SMARCD2/ATP5F1C/NDUFA10/PRKAB2/ATP5F1A/SMARCE1/NDUFS2"
"hsa05014","Amyotrophic lateral sclerosis",348,0.392130254905092,1.36886825747287,0.00163430770883663,0.0383346838723603,0.0248879447768869,3800,"tags=39%, list=17%, signal=33%","DDIT3/ATF4/XBP1/HSPA5/NDUFA3/COX5B/COX4I1/COX7C/UQCR11/UQCRB/NDUFS8/ATP5F1E/NDUFA2/UQCRQ/COX7A2L/CAT/NDUFB10/NDUFB5/NDUFB1/DNAL4/NDUFB11/SOD1/ATP5MC2/NDUFB8/NDUFA5/NDUFS7/NDUFA13/COX6C/NDUFS5/UQCRH/UQCR10/COX6B1/COX7B/NDUFB2/NDUFS4/ATP5PD/NXF1/KLC4/GPX1/COX6A1/NDUFA1/ATP5PF/NDUFA4/RB1CC1/GPX8/SEM1/NDUFC1/NRBF2/ANG/ATP5PO/CASP1/NDUFB3/NDUFA6/BAX/COX7A2/CCS/NDUFV1/NDUFB4/NDUFA8/SDHD/TRAF2/BAD/PSMB3/HNRNPA1L2/SDHA/COX7A1/NDUFS3/NDUFB6/PSMB4/NDUFA11/COX8A/ATP5F1D/PSMB6/NDUFA9/SDHC/MAPK11/MAP1LC3A/RAC1/NDUFC2/UQCRHL/OPTN/NDUFB7/NDUFA12/NDUFAB1/PSMA1/ND3/DNAH14/PSMB5/ERN1/PSMB1/NDUFS6/SQSTM1/UQCRC1/DCTN6/PSMA5/ATG101/PFN2/ACTR10/DCTN2/ATP5F1C/MAP1LC3B/NDUFA10/PSMD4/BID/ATP5F1A/DCTN3/NDUFS2/WIPI2/NXT2/PSMA2/WIPI1/GPX3/EIF2AK3/PSMA3/SDHB/UQCRFS1/TARDBP/COX1/PSMB7/COX5A/PSMA7/SRSF7/BCL2/TANK/NDUFB9/FIG4/RAB1A/PINK1/GPX7/DCTN4/PSMC6/PSMA4/ATP5MC3/ATP5PB/HNRNPA1"
"hsa04550","Signaling pathways regulating pluripotency of stem cells",129,-0.583271778804734,-1.7757758387326,0.00229551971378168,0.038335179220154,0.024888266370475,3847,"tags=36%, list=17%, signal=30%","WNT5B/FZD4/POU5F1/BMPR1A/MAP2K1/WNT5A/SMAD5/ACVR1B/BMPR2/CTNNB1/SMAD3/KAT6A/MAPK12/TCF7/MAPK14/MAPK13/SMAD9/RAF1/PIK3R3/ZFHX3/SKIL/AKT1/AXIN1/PIK3R1/FGFR1/MAPK1/FZD5/JARID2/KRAS/FZD6/PCGF3/PIK3CB/PIK3CD/SETDB1/AKT3/APC/GRB2/PCGF6/PCGF5/LIFR/RIF1/AKT2/NRAS/GSK3B/SMARCAD1/SOX2"
"hsa00480","Glutathione metabolism",48,0.62929139051137,1.73411075079559,0.00206383828039667,0.038335179220154,0.024888266370475,3743,"tags=40%, list=17%, signal=33%","CHAC1/MGST3/GSTP1/GSTM3/GSTK1/GPX4/MGST1/GPX1/GPX8/GSTM4/PRDX6/IDH1/TXNDC12/MGST2/G6PD/GPX3/GSTM2/GGT7/GPX7"
"hsa04070","Phosphatidylinositol signaling system",94,-0.588542478176192,-1.71797307053358,0.00227974453324915,0.038335179220154,0.024888266370475,3442,"tags=53%, list=15%, signal=45%","CALM1/PIP4K2A/CALM3/CDS1/IPPK/PPIP5K1/PIK3C3/ITPR1/PI4K2B/PLCB1/INPP4A/ITPR2/PIKFYVE/PI4KB/IP6K1/MTM1/OCRL/PIK3C2A/DGKG/INPPL1/PIK3R3/INPP5E/PLCB2/MTMR2/PLCB3/SACM1L/PI4KA/PIP5K1C/MTMR14/PIK3R1/PPIP5K2/IMPA1/SYNJ2/INPP1/PIK3CB/PIK3CD/DGKH/PLCE1/PIP5K1A/CDS2/MTMR1/DGKZ/ITPR3/PRKCA/BPNT2/DGKQ/DGKD/INPP5F/MTMR6/PLCG1"
"hsa05415","Diabetic cardiomyopathy",196,0.455548617824561,1.49842244182666,0.0022454638054781,0.038335179220154,0.024888266370475,2894,"tags=38%, list=13%, signal=34%","NDUFA3/COX5B/COX4I1/COX7C/UQCR11/UQCRB/NDUFS8/ATP5F1E/NDUFA2/UQCRQ/COX7A2L/NDUFB10/NDUFB5/NDUFB1/NDUFB11/ATP5MC2/NDUFB8/NDUFA5/NDUFS7/NDUFA13/COX6C/NDUFS5/UQCRH/UQCR10/COX6B1/COX7B/NDUFB2/SLC25A6/NDUFS4/ATP5PD/COX6A1/NDUFA1/ATP5PF/NDUFA4/NDUFC1/ATP5PO/NDUFB3/NDUFA6/COX7A2/PTEN/NDUFV1/NDUFB4/NDUFA8/SDHD/CTSD/SDHA/COX7A1/NDUFS3/NDUFB6/PDHB/PPP1CB/NDUFA11/COX8A/ATP5F1D/NDUFA9/SDHC/MAPK11/RAC1/NDUFC2/UQCRHL/NDUFB7/MPC1/NDUFA12/NDUFAB1/ND3/VDAC2/NDUFS6/UQCRC1/MPC2/ATP5F1C/NDUFA10/ATP5F1A/NDUFS2/PDK4/G6PD"
"hsa05320","Autoimmune thyroid disease",29,0.711395061428348,1.79113283689729,0.00242757985234241,0.038610079556303,0.0250667393274454,2458,"tags=31%, list=11%, signal=28%","HLA-A/HLA-C/HLA-B/FAS/HLA-DPA1/HLA-F/CD40/HLA-E/HLA-DMA"
"hsa04666","Fc gamma R-mediated phagocytosis",88,-0.58654986204783,-1.69489232243836,0.00289696081311026,0.0402124125649839,0.0261070185577897,3968,"tags=45%, list=18%, signal=38%","SPHK1/RAC2/CDC42/ARF6/PAK1/MAP2K1/ACTR3/LIMK2/RPS6KB2/LYN/PRKCE/RAF1/INPPL1/PIK3R3/AKT1/PLD2/PIP5K1C/PIK3R1/LIMK1/MARCKSL1/MAPK1/PRKCD/CRKL/VAV2/WASF2/PIK3CB/PIK3CD/AKT3/PIP5K1A/DNM2/ACTR2/DOCK1/ASAP1/VASP/MYO10/PRKCA/AKT2/PLCG1/ASAP2/RPS6KB1"
"hsa04510","Focal adhesion",195,-0.520252600669861,-1.65396619761853,0.00300499329132248,0.0402124125649839,0.0261070185577897,4310,"tags=38%, list=19%, signal=31%","RAP1B/SOS1/ITGB1/PGF/RAPGEF1/PARVB/LAMC1/COL4A2/COL1A1/RAC2/CDC42/PAK1/COL4A1/MAP2K1/CTNNB1/COL2A1/SHC1/PDGFC/FYN/ACTB/TLN2/LAMA1/ITGB3/PAK4/ACTG1/RAF1/PIK3R3/FLNB/MAPK8/FLT1/ARHGAP35/ITGA5/ACTN4/MYLK/AKT1/ELK1/PIP5K1C/ITGA6/PIK3R1/MAPK9/ACTN1/CAPN2/SRC/MAPK1/CRKL/BCAR1/VAV2/MET/PIK3CB/PIK3CD/PDPK1/COL4A6/TLN1/AKT3/PIP5K1A/ITGA2/EMP1/DOCK1/GRB2/ITGA3/FLNA/VCL/EGFR/VASP/PAK2/PRKCA/ZYX/PPP1R12A/AKT2/PXN/DIAPH1/ROCK2/LAMC2/PTK2/GSK3B"
"hsa04611","Platelet activation",116,-0.539758946071368,-1.61858031824401,0.00310828641727399,0.0402124125649839,0.0261070185577897,4310,"tags=39%, list=19%, signal=31%","RAP1B/PRKCI/ITGB1/APBB1IP/COL1A1/PRKACB/ITPR1/PLCB1/FYN/ACTB/MAPK12/ITPR2/TLN2/MAPK14/LYN/MAPK13/ITGB3/ACTG1/ADCY1/PIK3R3/ARHGAP35/PLCB2/PLCB3/MYLK/PRKACA/AKT1/ADCY3/PIK3R1/ADCY7/SRC/GNAQ/MAPK1/GNAI3/PIK3CB/PIK3CD/TLN1/AKT3/ITGA2/VASP/ITPR3/ARHGEF12/PPP1R12A/AKT2/ARHGEF1/ROCK2"
"hsa04915","Estrogen signaling pathway",122,0.497617500785191,1.56058779943357,0.00310892857131767,0.0402124125649839,0.0261070185577897,1721,"tags=11%, list=8%, signal=11%","HSPA1B/HSPA1A/HSPA1L/ATF4/ATF2/MAP2K2/FKBP4/CREB1/HSP90B1/HSP90AA1/CTSD/HSPA8/MAPK3/HSPA6"
"hsa05145","Toxoplasmosis",100,0.502392989343734,1.5354810192265,0.00313030756493887,0.0402124125649839,0.0261070185577897,1995,"tags=13%, list=9%, signal=12%","HSPA1B/HSPA1A/HSPA1L/IFNGR1/LY96/BAD/HLA-DPA1/HSPA8/MAPK3/HSPA6/MAPK11/CD40/IFNGR2"
"hsa05100","Bacterial invasion of epithelial cells",74,-0.573692260983161,-1.62502153879524,0.0033170947879115,0.0410336910800904,0.0266402154506733,4450,"tags=55%, list=20%, signal=45%","CAV1/CAV2/FN1/HCLS1/CLTCL1/SHC4/DNM3/ELMO2/ITGB1/CDC42/ACTR3/ARHGEF26/SEPTIN11/CTNNB1/SHC1/ACTB/RHOG/ARHGAP10/ACTG1/CBL/PIK3R3/ITGA5/PIK3R1/SRC/CTTN/CRKL/BCAR1/SEPTIN8/WASF2/MET/PIK3CB/PIK3CD/DNM2/ACTR2/SEPTIN9/DOCK1/CLTC/VCL/PXN/PTK2/CD2AP"
"hsa04919","Thyroid hormone signaling pathway",115,-0.547436353914424,-1.63988873041243,0.0035103177071251,0.0418730755064208,0.0271851672055553,4381,"tags=49%, list=20%, signal=39%","NCOR1/MED13/CREBBP/KAT2B/PFKL/ATP2A2/SLC16A2/MED13L/PRKACB/MAP2K1/ATP1A1/MDM2/CTNNB1/MED16/PLCB1/ACTB/HDAC1/HDAC3/PFKP/NCOA1/MED14/ITGB3/ACTG1/TSC2/RAF1/PIK3R3/ATP1B1/PLCB2/TBC1D4/PLCB3/PRKACA/AKT1/HIF1A/MED17/PIK3R1/SRC/MAPK1/NOTCH2/KRAS/PIK3CB/PIK3CD/PDPK1/SLC2A1/PLCE1/AKT3/EP300/SIN3A/PRKCA/MED1/AKT2/NRAS/MTOR/SLC9A1/MED24/GSK3B/PLCG1"
"hsa05417","Lipid and atherosclerosis",187,0.432267171460207,1.41828129580103,0.0039250514473972,0.045205764945885,0.0293488420386142,1931,"tags=14%, list=9%, signal=13%","HSPA1B/HSPA1A/DDIT3/HSPA1L/ATF4/XBP1/NFE2L2/HSPA5/RXRB/PYCARD/CASP7/IRF7/LY96/MIB2/CASP1/BAX/HSP90B1/FAS/HSP90AA1/TRAF2/BAD/HSPA8/MAPK3/HSPA6/MAPK11/RAC1/CD40"
